#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ドーベルアーム,0,1,6,2,4,7,47,120,-2,0,0,0,3,龍属性攻撃,3,腹減り,-2,耐震,1,,,,,いにしえの龍骨,3,鬼蛙の巨大牙,3,鳥竜玉,2,竜骨【大】,5
ドーベルガード,0,2,6,2,4,7,24,78,-1,1,1,1,4,装填速度,1,龍属性攻撃,4,腹減り,-2,,,,,いにしえの龍骨,3,鬼蛙の巨大牙,3,鳥竜玉,2,竜骨【大】,5
ホークアーム,1,1,6,2,5,99,45,120,2,-1,1,0,2,狩人,3,指揮,2,腹減り,-3,,,,,旅団チケット,2,オオツノアゲハ,4,エビの小殻,5,天空の結晶,3
ホークガード,1,2,6,1,5,99,23,78,3,0,2,1,3,狩人,3,指揮,3,腹減り,-3,,,,,旅団チケット,2,オオツノアゲハ,4,エビの小殻,5,天空の結晶,3
エコールアーム,2,1,6,2,5,99,45,120,2,-1,1,0,2,狩人,3,指揮,2,腹減り,-3,,,,,旅団チケット,2,オオツノアゲハ,4,エビの小殻,5,天空の結晶,3
エコールガード,2,2,6,1,5,99,23,78,3,0,2,1,3,狩人,3,指揮,3,腹減り,-3,,,,,旅団チケット,2,オオツノアゲハ,4,エビの小殻,5,天空の結晶,3
ギルドナイトグラブ,1,1,6,1,8,10,52,123,0,0,0,0,0,匠,2,剥ぎ取り,1,広域,5,気配,-3,,,希望の証,1,青怪鳥の上鱗,4,イカしたクチバシ,2,,
ギルドナイトカフス,1,2,6,1,8,10,26,79,1,1,1,1,1,剥ぎ取り,1,装填数,2,広域,5,気配,-3,,,希望の証,1,青怪鳥の上鱗,4,イカしたクチバシ,2,,
メイドグラブ,2,1,6,1,8,10,52,123,0,0,0,0,0,匠,2,剥ぎ取り,1,広域,5,気配,-3,,,希望の証,1,青怪鳥の上鱗,4,イカしたクチバシ,2,,
メイドカフス,2,2,6,1,8,10,26,79,1,1,1,1,1,剥ぎ取り,1,装填数,2,広域,5,気配,-3,,,希望の証,1,青怪鳥の上鱗,4,イカしたクチバシ,2,,
ユクモノコテ・天,0,1,6,2,8,99,60,127,-1,0,2,0,0,匠,1,研ぎ師,3,回復量,2,加護,3,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の鉤爪,2,,
ユクモノコテ・地,0,2,6,2,8,99,30,80,0,1,3,1,1,装填速度,3,装填数,1,回復量,2,加護,3,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の鉤爪,2,,
城塞遊撃隊【手甲】,0,1,6,0,6,99,53,124,0,0,0,0,0,匠,2,剥ぎ取り,4,根性,2,回復量,3,気配,-3,牙竜のコイン,2,狩猟王のコイン,3,凍結袋,4,,
城塞弓撃隊【手甲】,0,2,6,0,6,99,27,79,1,1,1,1,1,剥ぎ取り,4,根性,2,装填数,2,回復量,3,気配,-3,牙竜のコイン,2,狩猟王のコイン,3,凍結袋,4,,
クロオビアーム,0,1,6,0,8,99,55,124,2,2,2,2,2,胴系統倍加,1,,,,,,,,,金獅子の黒毛,2,撃龍王のコイン,3,飛竜のコイン,3,獣竜のコイン,3
クロオビガード,0,2,6,0,8,99,28,80,3,3,3,3,3,胴系統倍加,1,,,,,,,,,金獅子の黒毛,2,撃龍王のコイン,3,飛竜のコイン,3,獣竜のコイン,3
セイラーグラブ,2,1,6,2,8,99,60,127,0,2,0,-2,0,運気,3,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,3,牙竜のコイン,5,獄炎石,8
セイラーカフス,2,2,6,2,8,99,30,80,1,3,1,-1,1,運気,3,広域,3,気配,-3,,,,,希望の証,1,狩猟王のコイン,3,牙竜のコイン,5,獄炎石,8
アークＳアーム,1,1,7,0,7,99,65,128,-4,4,0,3,-6,匠,3,本気,4,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
アークＳガード,1,2,7,0,7,99,33,81,-3,5,1,4,-5,本気,4,装填数,3,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳアーム,2,1,7,0,7,99,65,128,-4,4,0,3,-6,匠,3,本気,4,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
フィリアＳガード,2,2,7,0,7,99,33,81,-3,5,1,4,-5,本気,4,装填数,3,火耐性,-3,狂撃耐性,3,,,天廻龍の鋭浄爪,5,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の虹翼,2
金色ノ篭手,0,1,7,1,7,99,65,128,2,1,3,-6,2,匠,1,本気,2,闘魂,2,スタミナ,-2,,,金獅子の尖角,1,金獅子の尻尾,2,翼蛇竜の上皮,2,獄炎の龍鱗,2
黒子ノ篭手,0,2,7,1,7,99,33,81,3,2,4,-5,3,装填速度,1,本気,2,闘魂,2,スタミナ,-2,,,金獅子の尖角,1,金獅子の尻尾,2,翼蛇竜の上皮,2,獄炎の龍鱗,2
怒天ノ篭手,0,1,7,0,7,99,81,134,2,1,4,-7,2,匠,1,本気,4,闘魂,3,スタミナ,-2,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
心滅ノ篭手,0,2,7,0,7,99,41,83,3,2,5,-6,3,装填速度,1,本気,4,闘魂,3,スタミナ,-2,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
クシャナハトゥー,0,1,7,2,7,99,68,131,-2,2,-5,5,-6,属性解放,2,溜め短縮,2,耐暑,2,毒,-2,,,鋼龍の堅殻,5,鋼龍の尖爪,1,鋼の龍鱗,3,古龍骨,5
クシャナマカーン,0,2,7,2,7,99,34,81,-1,3,-4,6,-5,属性解放,2,溜め短縮,2,耐暑,2,毒,-2,,,鋼龍の堅殻,5,鋼龍の尖爪,1,鋼の龍鱗,3,古龍骨,5
カイザーアーム,0,1,7,2,7,99,68,131,4,-6,1,-2,-2,細菌学,1,剣術,1,匠,2,耐寒,-2,,,炎王龍の堅殻,6,炎龍の尖爪,3,獄炎石,2,古龍の血,3
カイザーガード,0,2,7,2,7,99,34,81,5,-5,2,-1,-1,細菌学,1,装填速度,2,装填数,1,耐寒,-2,,,炎王龍の堅殻,6,炎龍の尖爪,3,獄炎石,2,古龍の血,3
残陽・覇【篭手】,1,1,7,2,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,1,底力,-4,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
東雲・覇【篭手】,1,2,7,2,7,99,32,80,4,3,-3,4,-3,装填速度,-4,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
常磐・覇【篭手】,2,1,7,2,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,1,底力,-4,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
八千代・覇【篭手】,2,2,7,2,7,99,32,80,4,3,-3,4,-3,装填速度,-4,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,荒々しい龍尖角,2,勇気の証Ｇ,1
リベリオンアーム,0,1,7,0,8,99,69,132,3,3,-2,-2,-3,怒,3,剛撃,1,攻撃,-4,,,,,蛇王龍の尾鱗,4,蛇王龍の扇刃,3,天剣の龍玉,1,銀火竜の堅殻,8
ライオットガード,0,2,7,0,8,99,35,81,4,4,-1,-1,-2,怒,3,剛撃,1,攻撃,-4,,,,,蛇王龍の尾鱗,4,蛇王龍の扇刃,3,天剣の龍玉,1,銀火竜の堅殻,8
アカムトサクンペ,0,1,7,1,7,99,65,128,4,0,-3,2,-5,匠,2,達人,1,聴覚保護,1,斬れ味,-2,,,覇竜の剛爪,5,覇竜の上鱗,4,覇竜の宝玉,1,鎧竜の延髄,2
アカムトノキリペ,0,2,7,1,7,99,33,81,5,1,-2,3,-4,装填速度,-2,達人,1,聴覚保護,1,装填数,2,,,覇竜の剛爪,5,覇竜の上鱗,4,覇竜の宝玉,1,鎧竜の延髄,2
シルバーソルアーム,0,1,7,2,7,10,81,134,2,-7,-4,0,4,痛撃,2,斬れ味,1,火属性攻撃,4,回復量,-3,,,銀火竜の尻尾,1,火竜の延髄,2,火竜の翼爪,4,獄炎石,3
シルバーソルガード,0,2,7,2,7,10,41,83,3,-6,-3,1,5,痛撃,2,貫通弾強化,1,火属性攻撃,4,回復量,-3,,,銀火竜の尻尾,1,火竜の延髄,2,火竜の翼爪,4,獄炎石,3
ゴールドルナアーム,0,1,7,1,7,10,81,134,2,-4,-7,0,4,運気,4,重撃,4,雷耐性,-2,加護,2,,,金火竜の堅殻,5,火竜の翼爪,4,雌火竜の紅玉,1,獄炎石,4
ゴールドルナガード,0,2,7,1,7,10,41,83,3,-3,-6,1,5,運気,4,重撃,4,雷耐性,-2,加護,2,,,金火竜の堅殻,5,火竜の翼爪,4,雌火竜の紅玉,1,獄炎石,4
グリードアーム,0,1,7,0,7,10,64,127,-1,-1,-3,-1,-1,攻撃,3,斬れ味,4,食事,2,腹減り,-2,,,ドス黒い血,4,恐暴竜の黒鱗,6,恐暴竜の宝玉,1,古龍の血,2
グリードガード,0,2,7,0,7,10,32,80,0,0,-2,0,0,反動,4,攻撃,3,食事,3,腹減り,-2,,,ドス黒い血,4,恐暴竜の黒鱗,6,恐暴竜の宝玉,1,古龍の血,2
エクスゼロアーム,0,1,7,1,8,99,81,134,3,-5,2,-3,1,攻撃,5,研ぎ師,-2,食事,4,,,,,大轟竜の鋭牙,3,大轟竜の上鱗,6,大轟竜の尻尾,2,鋼龍の宝玉,1
エクスゼロガード,0,2,7,1,8,99,41,83,4,-4,3,-2,2,反動,-2,攻撃,5,食事,4,,,,,大轟竜の鋭牙,3,大轟竜の上鱗,6,大轟竜の尻尾,2,鋼龍の宝玉,1
ドラゴンクロウ,0,1,7,1,8,99,84,136,-3,2,2,-1,-6,痛撃,3,達人,-2,斬れ味,3,,,,,黒龍の角,2,黒龍の甲殻,2,黒龍の翼膜,3,雌火竜の紅玉,1
ドラゴンフィスト,0,2,7,1,8,99,42,83,-2,3,3,0,-5,痛撃,3,達人,-2,貫通弾強化,3,,,,,黒龍の角,2,黒龍の甲殻,2,黒龍の翼膜,3,雌火竜の紅玉,1
ミラバルクロウ,0,1,7,1,8,10,86,138,2,-1,1,-3,-7,刀匠,1,怒,2,防御,-3,斬れ味,2,,,黒龍の紅角,2,黒龍の紅殻,4,黒龍の紅翼,3,砕竜の宝玉,1
ミラバルフィスト,0,2,7,1,8,10,43,84,3,0,2,-2,-6,射手,1,怒,2,防御,-3,通常弾強化,2,,,黒龍の紅角,2,黒龍の紅殻,4,黒龍の紅翼,3,砕竜の宝玉,1
キリンＵアーム,0,1,7,1,8,10,65,128,-3,-3,-1,6,3,属性耐性,1,運気,-3,氷属性攻撃,4,属性攻撃,3,,,キリンの霜尾,4,キリンの上皮,4,古龍の血,3,黒狼鳥の尻尾,3
キリンＵグローブ,0,2,7,1,8,10,33,81,-2,-2,0,7,4,属性耐性,1,運気,-3,氷属性攻撃,4,属性攻撃,3,,,キリンの霜尾,4,キリンの上皮,4,古龍の血,3,黒狼鳥の尻尾,3
ウカムルサクンペ,0,1,7,0,8,99,67,130,-5,0,-3,4,-2,刀匠,3,達人,-3,底力,1,耐泥耐雪,1,,,崩竜の堅殻,5,崩竜の宝玉,1,穢れた竜鱗,6,,
ウカムルノキリペ,0,2,7,0,8,99,34,81,-4,1,-2,5,-1,射手,3,達人,-3,底力,1,耐泥耐雪,1,,,崩竜の堅殻,5,崩竜の宝玉,1,穢れた竜鱗,6,,
金剛【篭手】,0,1,7,1,8,99,82,136,-2,3,2,2,-2,運気,2,ガード性能,3,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
不動【篭手】,0,2,7,1,8,99,41,83,0,5,3,3,-1,反動,3,運気,2,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
夜叉【御手】,0,1,7,1,8,99,68,131,2,2,0,-2,-2,剣術,2,属性耐性,3,底力,-2,加護,2,,,浮岳龍の体液,2,神龍木,1,ノヴァクリスタル,3,,
修羅【御手】,0,2,7,1,8,99,34,81,3,4,2,-1,-1,属性耐性,3,底力,-2,装填数,2,加護,2,,,浮岳龍の体液,2,神龍木,1,ノヴァクリスタル,3,,
エンプレスアーム,0,1,7,2,6,99,68,131,4,-2,1,-6,-2,属性解放,2,達人,1,ガード性能,3,耐寒,-2,,,炎妃龍の堅殻,3,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,獄炎石,2
エンプレスガード,0,2,7,2,6,99,34,81,5,-1,2,-5,-1,属性解放,2,達人,1,ガード強化,3,耐寒,-2,,,炎妃龍の堅殻,3,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,獄炎石,2
ミヅハ【大袖】,0,1,7,2,8,99,69,132,-4,3,0,4,-1,匠,1,聴覚保護,2,風圧,4,耐暑,-2,,,霞龍の上皮,3,アルビノの霜降り,1,古龍骨,6,希望の証,2
トヨタマ【大袖】,0,2,7,2,8,99,35,81,-3,4,1,5,0,聴覚保護,2,装填数,1,風圧,4,耐暑,-2,,,霞龍の上皮,3,アルビノの霜降り,1,古龍骨,6,希望の証,2
ヘリオスアーム,1,1,7,0,8,99,84,136,0,3,-2,1,-5,聴覚保護,1,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
ヘリオスガード,1,2,7,0,8,99,42,83,1,4,-1,2,-4,聴覚保護,3,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
セレネアーム,2,1,7,0,8,99,84,136,0,3,-2,1,-5,聴覚保護,1,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
セレネガード,2,2,7,0,8,99,42,83,1,4,-1,2,-4,聴覚保護,3,重撃,3,水属性攻撃,2,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,絞蛇竜の延髄,2,,
エスカドラアムズ,0,1,7,0,8,99,86,138,-3,-2,3,3,-2,本気,3,属性耐性,1,回避距離,1,属性攻撃,3,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,2,黒蝕竜の闇玉,1,,
エスカドラアルマ,0,2,7,0,8,99,43,84,-2,-1,4,4,-1,本気,3,属性耐性,1,回避距離,1,属性攻撃,3,気絶,-2,煌黒龍の逆鱗,2,煌黒龍の翼膜,2,黒蝕竜の闇玉,1,,
EXレイアアーム,0,1,7,1,8,10,50,121,3,0,-2,0,-4,頑強,1,匠,3,底力,3,回復量,2,気力回復,-2,希望の証,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
EXレイアガード,0,2,7,1,8,10,25,79,4,1,-1,1,-3,頑強,1,底力,3,装填数,3,回復量,2,気力回復,-2,希望の証,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
EXレウスアーム,0,1,7,0,8,10,57,126,3,0,-2,0,-4,剛撃,2,匠,3,気力回復,-3,狩人,4,,,希望の証,1,火竜の上鱗,4,火竜の翼爪,5,紅蓮石,3
EXレウスガード,0,2,7,0,8,10,28,80,4,1,-1,1,-3,剛撃,2,装填数,3,気力回復,-3,狩人,4,,,希望の証,1,火竜の上鱗,4,火竜の翼爪,5,紅蓮石,3
EXクシャナハトゥー,0,1,7,2,8,99,82,136,-3,3,-6,6,-7,溜め短縮,2,耐暑,2,毒,-2,,,,,鋼龍チケット,2,鋼龍の堅殻,6,銀火竜の尻尾,3,古龍骨,3
EXクシャナマカーン,0,2,7,2,8,99,41,83,-2,4,-5,7,-6,溜め短縮,2,耐暑,2,毒,-2,,,,,鋼龍チケット,2,鋼龍の堅殻,6,銀火竜の尻尾,3,古龍骨,3
EXカイザーアーム,0,1,7,0,8,99,82,136,5,-7,2,-2,-4,属性解放,1,達人,5,耐寒,-3,,,,,炎王龍チケット,2,炎王龍の尖角,3,蛇王龍の剣鱗,3,古龍骨,3
EXカイザーガード,0,2,7,0,8,99,41,83,6,-6,3,-1,-3,属性解放,1,達人,5,耐寒,-3,,,,,炎王龍チケット,2,炎王龍の尖角,3,蛇王龍の剣鱗,3,古龍骨,3
EXレックスアーム,0,1,7,2,8,99,82,136,3,-1,-5,0,-3,匠,2,聴覚保護,2,研ぎ師,-2,食いしん坊,2,,,探求者の証,2,轟竜の上鱗,6,覇竜の堅殻,6,獄炎石,3
EXレックスガード,0,2,7,2,8,99,41,83,4,0,-4,1,-2,反動,-2,聴覚保護,2,装填数,2,食いしん坊,2,,,探求者の証,2,轟竜の上鱗,6,覇竜の堅殻,6,獄炎石,3
大和【篭手】,1,1,7,2,8,99,67,130,3,1,0,-4,-4,防御,2,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
陸奥【篭手】,1,2,7,2,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,2,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
日向【篭手】,2,1,7,2,8,99,67,130,3,1,0,-4,-4,防御,2,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
天城【篭手】,2,2,7,2,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,2,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,6,豪山龍の上腕甲,1,大地の龍玉,1
忍の篭手・天,0,1,7,2,8,10,81,134,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,ノヴァクリスタル,3,大轟竜の上鱗,5
忍の篭手・地,0,2,7,2,8,10,41,83,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,ノヴァクリスタル,3,大轟竜の上鱗,5
ブルースターアーム,0,1,7,1,1,99,26,116,1,1,1,1,1,闘魂,3,水属性攻撃,3,采配,3,,,,,スタジオパス,1,ギルドチケット,3,火竜の翼爪,6,火竜の鱗,4
ブルースターカフス,0,2,7,1,1,99,13,72,2,2,2,2,2,闘魂,3,水属性攻撃,3,采配,3,,,,,スタジオパス,1,ギルドチケット,3,火竜の翼爪,6,火竜の鱗,4
キャプテンＪグラブ,0,1,7,0,4,99,26,105,-3,-3,-3,-3,-3,剥ぎ取り,3,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の尖爪,5,蝕龍蟲,1,ギルドチケットＳ,3
キャプテンＪカフス,0,2,7,0,4,99,13,65,-2,-2,-2,-2,-2,剥ぎ取り,2,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の尖爪,5,蝕龍蟲,1,ギルドチケットＳ,3
伝説Ｊグラブ,0,1,7,0,8,99,44,105,-4,-4,-4,-4,-4,胴系統倍加,1,,,,,,,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,5,炎王龍の尖角,2,炎龍の塵粉,2
伝説Ｊカフス,0,2,7,0,8,99,22,65,-3,-3,-3,-3,-3,胴系統倍加,1,,,,,,,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,5,炎王龍の尖角,2,炎龍の塵粉,2
ユニクロウォッチ,0,1,7,2,4,99,44,118,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の上鱗,2,轟竜の尖爪,1,竜玉,1
ユニクロクロック,0,2,7,2,4,99,22,73,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の上鱗,2,轟竜の尖爪,1,竜玉,1
スタールークアーム,0,1,7,3,4,99,52,120,0,0,0,0,0,潔癖,2,闘魂,2,乗り,1,,,,,スタジオＧパス,1,金火竜の堅殻,2,蒼火竜の翼,3,ギルドチケットＳ,3
スタールークガード,0,2,7,3,4,99,26,73,1,1,1,1,1,潔癖,2,闘魂,2,乗り,1,,,,,スタジオＧパス,1,金火竜の堅殻,2,蒼火竜の翼,3,ギルドチケットＳ,3
ゾディアスアーム,0,1,7,0,5,99,52,122,1,1,1,1,1,胴系統倍加,1,,,,,,,,,冥天の星くず,2,鋼龍の堅殻,2,翼蛇竜の上皮,3,鋼の龍鱗,4
ゾディアスガード,0,2,7,0,5,99,26,73,2,2,2,2,2,胴系統倍加,1,,,,,,,,,冥天の星くず,2,鋼龍の堅殻,2,翼蛇竜の上皮,3,鋼の龍鱗,4
勇者の腕当て,0,1,7,1,4,99,52,122,2,2,2,2,2,属性解放,3,剥ぎ取り,2,運気,1,気まぐれ,-4,,,トライフォース,1,金獅子の黒毛,4,ギルドチケットＳ,2,雷狼竜の碧玉,1
勇者の手袋,0,2,7,1,4,99,26,73,3,3,3,3,3,属性解放,3,剥ぎ取り,2,運気,1,気まぐれ,-4,,,トライフォース,1,金獅子の黒毛,4,ギルドチケットＳ,2,雷狼竜の碧玉,1
EXキリンＵアーム,0,1,7,2,7,99,1,134,0,0,1,6,3,状態耐性,2,属性解放,3,運気,-3,属性攻撃,2,,,幻獣チケット,1,キリンの上皮,2,立派なクチバシ,2,ギルドチケットＧ,2
EXキリンＵグローブ,0,2,7,2,7,99,1,72,1,1,2,7,4,状態耐性,2,属性解放,3,運気,-3,属性攻撃,2,,,幻獣チケット,1,キリンの上皮,2,立派なクチバシ,2,ギルドチケットＧ,2
EXインゴットアーム,0,1,7,1,5,99,41,116,-2,-2,2,0,0,砲術,3,ガード強化,3,納刀,3,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,14,鬼蛙の堅殻,5,ギルドチケットＳ,2
EXインゴットガード,0,2,7,1,5,99,21,78,-1,-1,3,1,1,反動,3,砲術,3,散弾強化,2,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,14,鬼蛙の堅殻,5,ギルドチケットＳ,2
EXアーティアアーム,0,1,7,1,8,99,52,123,0,-3,-3,2,3,匠,2,抜刀会心,2,研ぎ師,-4,気力回復,4,,,金獅子チケット,1,太古の破片,4,フルクライト鉱石,8,ギルドチケットＧ,1
EXアーティアガード,0,2,7,1,8,99,26,79,1,-2,-2,3,4,属性解放,2,装填速度,-4,装填数,2,精密射撃,4,,,金獅子チケット,1,太古の破片,4,フルクライト鉱石,8,ギルドチケットＧ,1
EXゴアアーム,0,1,7,0,8,99,58,125,-5,3,-3,2,-2,細菌学,3,匠,3,闘魂,4,火耐性,-4,,,黒蝕竜チケット,1,黒蝕竜の上暗翼,6,天廻龍の堅殻,4,ギルドチケットＧ,1
EXゴアガード,0,2,7,0,8,99,29,80,-4,4,-2,3,-1,細菌学,3,闘魂,4,装填数,3,火耐性,-4,,,黒蝕竜チケット,1,黒蝕竜の上暗翼,6,天廻龍の堅殻,4,ギルドチケットＧ,1
EXリベリオンアーム,0,1,7,0,8,99,81,134,3,3,-2,-2,-3,刀匠,2,怒,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の扇刃,4,天剣の龍玉,2,凶星の破片,2
EXライオットガード,0,2,7,0,8,99,41,83,4,4,-1,-1,-2,射手,2,怒,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の扇刃,4,天剣の龍玉,2,凶星の破片,2
団長の腕輪,0,0,6,1,7,99,31,80,2,2,2,2,2,広域,5,指揮,3,,,,,,,※下位村クエ制覇,1,,,,,,
パティシエマンシェ,0,1,7,2,4,99,58,125,4,2,2,2,-5,効果持続,3,火属性攻撃,2,食欲,2,,,,,ユクモチケット,1,千刃竜の尖翼爪,2,真珠色の柔皮,2,高級お食事券,1
パティシエミトン,0,2,7,2,4,99,29,80,5,3,3,3,-4,効果持続,3,火属性攻撃,2,食欲,2,,,,,ユクモチケット,1,千刃竜の尖翼爪,2,真珠色の柔皮,2,高級お食事券,1
クンチュウＸアーム,0,1,8,2,9,99,72,129,3,3,3,3,3,防御,10,雷耐性,-2,,,,,,,盾虫の重殻,5,盾虫の堅殻,4,モンスターの特濃,2,皇帝バッタ,1
クンチュウＸガード,0,2,8,2,9,99,38,84,4,4,4,4,4,防御,10,雷耐性,-2,,,,,,,盾虫の重殻,5,盾虫の堅殻,4,モンスターの特濃,2,皇帝バッタ,1
ブナハＸグローブ,0,1,8,0,9,99,72,129,-5,-1,2,-1,3,攻撃,-2,特殊攻撃,4,納刀,3,麻痺,1,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,重厚な牙,2,モンスターの濃汁,3
ブナハＸカフス,0,2,8,0,9,99,38,84,-4,0,3,0,4,攻撃,-2,特殊攻撃,4,納刀,3,麻痺,1,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,重厚な牙,2,モンスターの濃汁,3
リノプロＸアーム,0,1,8,2,9,99,70,127,2,-1,-1,-1,1,砲術,4,KO,2,気絶,-1,耐泥耐雪,3,,,草食竜の重骨,3,堅竜骨,4,大地の結晶,3,,
リノプロＸガード,0,2,8,2,9,99,36,82,3,0,0,0,2,砲術,3,KO,2,気絶,-1,耐泥耐雪,1,,,草食竜の重骨,3,堅竜骨,4,大地の結晶,3,,
イーオスＸアーム,0,1,8,2,9,99,80,135,0,-4,-4,3,3,属性解放,2,特殊攻撃,5,毒,1,気絶,-2,,,イーオスの厚皮,2,イーオスの上鱗,2,獄炎石,1,強靭な鳥竜皮,3
イーオスＸガード,0,2,8,2,9,99,43,88,1,-3,-3,4,4,属性解放,2,特殊攻撃,5,毒,1,気絶,-2,,,イーオスの厚皮,2,イーオスの上鱗,2,獄炎石,1,強靭な鳥竜皮,3
ガレオスＸアーム,0,1,8,1,9,99,74,131,3,0,-2,-3,1,防御,3,千里眼,2,耐暑,1,腹減り,3,気絶,-1,砂竜の厚鱗,5,砂竜の紫鱗,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ガレオスＸガード,0,2,8,1,9,99,40,86,4,1,-1,-2,2,防御,3,千里眼,2,耐暑,1,腹減り,3,気絶,-1,砂竜の厚鱗,5,砂竜の紫鱗,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ウルクＸアーム,0,1,8,1,9,99,80,135,-3,2,-1,2,2,回避距離,2,納刀,3,効果持続,4,耐暑,-2,耐寒,3,白兎獣の豪剛毛,3,白兎獣の凍爪,3,白兎獣の堅腹甲,3,肉厚な厚皮,2
ウルクＸガード,0,2,8,1,9,99,43,88,-2,3,0,3,3,回避距離,2,納刀,3,効果持続,3,耐暑,-2,耐寒,3,白兎獣の豪剛毛,3,白兎獣の凍爪,3,白兎獣の堅腹甲,3,肉厚な厚皮,2
ケチャＸアーム,0,1,8,1,9,99,74,131,-5,3,-3,0,3,匠,2,運気,-3,水属性攻撃,3,体術,3,気まぐれ,2,奇猿狐の豪剛毛,3,奇猿狐の剛鉤爪,1,奇猿狐の重長骨,3,盾虫の重殻,2
