#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
キリンＳコルノ,0,0,6,1,8,99,30,80,-2,-2,6,0,4,属性解放,2,属性耐性,2,運気,-2,属性攻撃,2,,,キリンの上皮,6,キリンの蒼角,3,キリンの雷尾,5,イカしたクチバシ,3
ラギアヘルム,0,0,6,2,6,99,60,127,-5,1,3,-1,-1,属性解放,3,痛撃,1,特殊攻撃,-2,溜め短縮,1,,,海竜の高電殻,2,蒼火竜の上鱗,3,蒼火竜の尻尾,2,,
ラギアキャップ,0,0,6,2,6,99,30,80,-4,2,4,0,0,属性解放,2,痛撃,2,特殊攻撃,-2,溜め短縮,2,,,海竜の高電殻,2,蒼火竜の上鱗,3,蒼火竜の尻尾,2,,
アグナヘルム,0,0,6,0,6,99,59,126,3,-5,0,-1,0,斬れ味,4,ガード性能,2,底力,-2,火属性攻撃,3,燃鱗,2,炎戈竜の堅殻,4,炎戈竜の上ヒレ,1,イーオスの上皮,4,,
アグナキャップ,0,0,6,0,6,99,30,80,4,-4,1,0,1,底力,-2,通常弾強化,3,精密射撃,2,火属性攻撃,4,燃鱗,2,炎戈竜の堅殻,4,炎戈竜の上ヒレ,1,イーオスの上皮,4,,
ドーベルヘルム,0,0,6,0,4,7,47,120,-2,0,0,0,3,龍属性攻撃,3,気力回復,4,腹減り,-2,耐震,2,,,いにしえの龍骨,3,奇猿狐の大耳,2,上質な鳥竜骨,10,上竜骨,8
ドーベルキャップ,0,0,6,0,4,7,24,78,-1,1,1,1,4,装填速度,2,龍属性攻撃,2,気力回復,4,腹減り,-2,,,いにしえの龍骨,3,奇猿狐の大耳,2,上質な鳥竜骨,10,上竜骨,8
ホークハット,1,0,6,2,5,99,45,120,2,-1,1,0,2,狩人,1,指揮,3,腹減り,-3,,,,,旅団チケット,2,天廻龍の逆鱗,1,太古の破片,2,天空の結晶,3
ホークキャップ,1,0,6,3,5,99,23,78,3,0,2,1,3,狩人,1,指揮,2,腹減り,-3,,,,,旅団チケット,2,天廻龍の逆鱗,1,太古の破片,2,天空の結晶,3
エコールフード,2,0,6,2,5,99,45,120,2,-1,1,0,2,狩人,1,指揮,3,腹減り,-3,,,,,旅団チケット,2,天廻龍の逆鱗,1,太古の破片,2,天空の結晶,3
エコールキャップ,2,0,6,3,5,99,23,78,3,0,2,1,3,狩人,1,指揮,2,腹減り,-3,,,,,旅団チケット,2,天廻龍の逆鱗,1,太古の破片,2,天空の結晶,3
ギルドナイトフェザー,1,0,6,1,8,99,52,123,0,0,0,0,0,剥ぎ取り,4,広域,3,気配,-3,,,,,希望の証,1,怪鳥の上鱗,4,黒狼鳥の地獄耳,2,,
ギルドナイトマスク,1,0,6,1,8,99,26,79,1,1,1,1,1,剥ぎ取り,5,広域,3,気配,-3,,,,,希望の証,1,怪鳥の上鱗,4,黒狼鳥の地獄耳,2,,
メイドカチューシャ,2,0,6,1,8,99,52,123,0,0,0,0,0,剥ぎ取り,4,広域,3,気配,-3,,,,,希望の証,1,怪鳥の上鱗,4,黒狼鳥の地獄耳,2,,
メイドキャップ,2,0,6,1,8,99,26,79,1,1,1,1,1,剥ぎ取り,5,広域,3,気配,-3,,,,,希望の証,1,怪鳥の上鱗,4,黒狼鳥の地獄耳,2,,
ユクモノカサ・天,0,0,6,2,8,99,60,127,-1,0,2,0,0,匠,2,研ぎ師,3,回復量,1,加護,1,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の睨眼,1,丸鳥の羽,1
ユクモノカサ・地,0,0,6,2,8,99,30,80,0,1,3,1,1,装填速度,3,装填数,2,回復量,1,加護,1,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の睨眼,1,丸鳥の羽,1
城塞遊撃隊【刃笠】,0,0,6,2,6,99,53,124,0,0,0,0,0,剣術,1,剥ぎ取り,2,根性,4,回復量,1,気配,-2,牙竜のコイン,3,狩猟王のコイン,3,爆炎袋,4,,
城塞弓撃隊【面隠】,0,0,6,2,6,99,27,79,1,1,1,1,1,痛撃,1,剥ぎ取り,3,根性,3,回復量,1,気配,-2,牙竜のコイン,3,狩猟王のコイン,3,爆炎袋,4,,
クロオビヘルム,0,1,6,0,8,99,55,124,2,2,2,2,2,胴系統倍加,1,,,,,,,,,金獅子の黒毛,2,撃龍王のコイン,3,飛竜のコイン,3,獣竜のコイン,3
クロオビキャップ,0,2,6,0,8,99,28,80,3,3,3,3,3,胴系統倍加,1,,,,,,,,,金獅子の黒毛,2,撃龍王のコイン,3,飛竜のコイン,3,獣竜のコイン,3
セイラーフード,2,0,6,2,8,99,60,127,0,2,0,-2,0,運気,1,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,2,ガマのコイン,5,ノヴァクリスタル,5
セイラーキャップ,2,0,6,2,8,99,30,80,1,3,1,-1,1,運気,2,広域,5,気配,-2,,,,,希望の証,1,狩猟王のコイン,2,ガマのコイン,5,ノヴァクリスタル,5
アークＳヘルム,1,0,7,1,7,99,65,128,-4,4,0,3,-6,剣術,3,本気,4,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
アークＳキャップ,1,0,7,2,7,99,33,81,-3,5,1,4,-5,本気,3,精密射撃,2,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
フィリアＳヘルム,2,0,7,1,7,99,65,128,-4,4,0,3,-6,剣術,3,本気,4,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
フィリアＳキャップ,2,0,7,2,7,99,33,81,-3,5,1,4,-5,本気,3,精密射撃,2,火耐性,-2,狂撃耐性,2,,,天廻龍の尖角,2,天廻龍の上鱗,4,天廻龍の甲殻,4,フルクライト鉱石,2
金色ノ添髪,0,0,7,2,7,99,65,128,2,1,3,-6,2,本気,1,闘魂,2,スタミナ,-1,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,火竜の逆鱗,1
黒子ノ面隠,0,0,7,2,7,99,33,81,3,2,4,-5,3,本気,1,闘魂,2,スタミナ,-1,,,,,金獅子の尖角,2,黄金の毛,1,金獅子の黒毛,3,火竜の逆鱗,1
怒天ノ添髪,0,0,7,2,7,99,81,134,2,1,4,-7,2,匠,1,本気,2,闘魂,2,スタミナ,-2,,,羅刹の金角,2,金獅子の怒髪,3,金獅子の尖角,1,火竜の紅玉,1
心滅ノ面隠,0,0,7,2,7,99,41,83,3,2,5,-6,3,装填速度,1,本気,2,闘魂,2,スタミナ,-2,,,羅刹の金角,2,金獅子の怒髪,3,金獅子の尖角,1,火竜の紅玉,1
クシャナアンク,0,0,7,2,7,99,68,131,-2,2,-5,5,-6,属性解放,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍の堅殻,2,鋼龍の尖角,1,鋼龍の宝玉,1,マレコガネ,2
クシャナスーラ,0,0,7,2,7,99,34,81,-1,3,-4,6,-5,属性解放,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍の堅殻,2,鋼龍の尖角,1,鋼龍の宝玉,1,マレコガネ,2
カイザークラウン,0,0,7,2,7,99,68,131,4,-6,1,-2,-2,細菌学,2,属性解放,3,剣術,3,耐寒,-1,,,炎王龍の尖角,2,獄炎の龍鱗,5,炎龍の宝玉,1,,
カイザーマスク,0,0,7,1,7,99,34,81,5,-5,2,-1,-1,細菌学,2,属性解放,3,装填速度,4,耐寒,-1,,,炎王龍の尖角,2,獄炎の龍鱗,5,炎龍の宝玉,1,,
残陽・覇【兜】,1,0,7,2,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,底力,-3,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
東雲・覇【陣笠】,1,0,7,2,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
常磐・覇【兜】,2,0,7,2,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,2,底力,-3,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
八千代・覇【冠】,2,0,7,2,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5,勇気の証Ｇ,1
リベリオンヘルム,0,0,7,0,8,99,69,132,3,3,-2,-2,-3,怒,2,強欲,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,黒蝕竜の尖触角,1
ライオットキャップ,0,0,7,0,8,99,35,81,4,4,-1,-1,-2,怒,2,強欲,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,黒蝕竜の尖触角,1
アカムトサクパケ,0,0,7,0,7,99,65,128,4,0,-3,2,-5,匠,1,達人,4,聴覚保護,2,斬れ味,-2,,,覇竜の大棘,3,覇竜の上鱗,4,覇竜の堅殻,6,轟竜のアギト,1
アカムトサクイマキ,0,0,7,1,7,99,33,81,5,1,-2,3,-4,装填速度,-2,達人,3,聴覚保護,2,装填数,1,,,覇竜の大棘,3,覇竜の上鱗,4,覇竜の堅殻,6,轟竜のアギト,1
シルバーソルヘルム,0,0,7,1,7,10,81,134,2,-7,-4,0,4,痛撃,2,斬れ味,3,火属性攻撃,4,回復量,-3,,,銀火竜の上鱗,5,古龍の血,1,火竜の煌液,3,ノヴァクリスタル,1
シルバーソルキャップ,0,0,7,1,7,10,41,83,3,-6,-3,1,5,痛撃,3,貫通弾強化,2,火属性攻撃,4,回復量,-3,,,銀火竜の上鱗,5,古龍の血,1,火竜の煌液,3,ノヴァクリスタル,1
ゴールドルナヘルム,0,0,7,3,7,10,81,134,2,-4,-7,0,4,運気,2,重撃,1,雷耐性,-2,加護,1,,,金火竜の上棘,3,金火竜の堅殻,5,火竜の煌液,3,爆炎袋,3
ゴールドルナキャップ,0,0,7,3,7,10,41,83,3,-3,-6,1,5,運気,2,重撃,2,雷耐性,-2,加護,2,,,金火竜の上棘,3,金火竜の堅殻,5,火竜の煌液,3,爆炎袋,3
グリードヘルム,0,0,7,0,7,10,64,127,-1,-1,-3,-1,-1,強欲,1,攻撃,3,食事,3,腹減り,-2,,,歴戦の漆黒皮,4,恐暴竜の黒鱗,2,恐暴竜の頭殻,4,古龍骨,2
グリードキャップ,0,0,7,0,7,10,32,80,0,0,-2,0,0,強欲,2,攻撃,4,食事,2,腹減り,-2,,,歴戦の漆黒皮,4,恐暴竜の黒鱗,2,恐暴竜の頭殻,4,古龍骨,2
エクスゼロヘルム,0,0,7,1,8,99,81,134,3,-5,2,-3,1,一心,1,聴覚保護,4,研ぎ師,-2,食事,5,,,脈動する爆心,1,大轟竜の鋭牙,2,大轟竜の上鱗,2,炎龍の宝玉,1
エクスゼロキャップ,0,0,7,1,8,99,41,83,4,-4,3,-2,2,一心,2,反動,-2,聴覚保護,4,食事,4,,,脈動する爆心,1,大轟竜の鋭牙,2,大轟竜の上鱗,2,炎龍の宝玉,1
ドラゴンヘッド,0,0,7,3,8,99,84,136,-3,2,2,-1,-6,痛撃,2,達人,-3,斬れ味,1,,,,,黒龍の眼,2,黒龍の鱗,4,黒龍の角,4,鎧竜の延髄,1
ドラゴンフェイス,0,0,7,3,8,99,42,83,-2,3,3,0,-5,痛撃,2,達人,-3,貫通弾強化,1,,,,,黒龍の眼,2,黒龍の鱗,4,黒龍の角,4,鎧竜の延髄,1
ミラバルヘッド,0,0,7,1,8,99,86,138,2,-1,1,-3,-7,怒,3,防御,-3,斬れ味,1,スタミナ,1,,,黒龍の魔眼,3,黒龍の紅鱗,5,黒龍の紅角,2,覇竜の宝玉,1
ミラバルフェイス,0,0,7,1,8,99,43,84,3,0,2,-2,-6,怒,3,防御,-3,スタミナ,1,通常弾強化,1,,,黒龍の魔眼,3,黒龍の紅鱗,5,黒龍の紅角,2,覇竜の宝玉,1
キリンＵホーン,0,0,7,1,8,99,65,128,-3,-3,-1,6,3,属性耐性,2,運気,-2,氷属性攻撃,3,属性攻撃,2,,,キリンの氷角,2,キリンの霜尾,2,キリンの上皮,3,キリンの蒼角,5
キリンＵコルノ,0,0,7,1,8,99,33,81,-2,-2,0,7,4,属性耐性,2,運気,-2,氷属性攻撃,4,属性攻撃,2,,,キリンの氷角,2,キリンの霜尾,2,キリンの上皮,3,キリンの蒼角,5
ウカムルサクパケ,0,0,7,1,8,99,67,130,-5,0,-3,4,-2,刀匠,1,達人,-2,底力,3,耐泥耐雪,3,,,崩竜の堅殻,3,崩竜の削顎,2,轟竜のアギト,1,,
ウカムルサクイマキ,0,0,7,1,8,99,34,81,-4,1,-2,5,-1,射手,1,達人,-2,底力,3,耐泥耐雪,3,,,崩竜の堅殻,3,崩竜の削顎,2,轟竜のアギト,1,,
金剛【兜】,0,0,7,1,8,99,82,136,-2,3,2,2,-2,運気,2,ガード性能,3,火耐性,-2,耐震,2,,,砦蟹の堅甲,1,鋼龍の宝玉,1,マレコガネ,1,,
不動【兜】,0,0,7,1,8,99,41,83,0,5,3,3,-1,反動,3,運気,2,火耐性,-2,耐震,2,,,砦蟹の堅甲,1,鋼龍の宝玉,1,マレコガネ,1,,
夜叉【御面】,0,0,7,2,8,99,68,131,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,加護,1,,,神龍苔,3,神龍木,2,浮岳龍の体液,5,,
修羅【御面】,0,0,7,2,8,99,34,81,3,4,2,-1,-1,属性耐性,2,底力,-2,装填数,2,加護,1,,,神龍苔,3,神龍木,2,浮岳龍の体液,5,,
エンプレスセクター,0,0,7,3,6,99,68,131,4,-2,1,-6,-2,属性解放,1,達人,2,ガード性能,1,耐寒,-1,,,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,黒轟竜の上鱗,3,獄炎石,2
エンプレスマスク,0,0,7,3,6,99,34,81,5,-1,2,-5,-1,属性解放,1,達人,2,ガード強化,1,耐寒,-1,,,炎妃龍のたてがみ,2,黒轟竜の尖爪,4,黒轟竜の上鱗,3,獄炎石,2
ミヅハ【烏帽子】,0,0,7,1,8,99,69,132,-4,3,0,4,-1,匠,1,聴覚保護,5,風圧,4,耐暑,-2,,,霞龍の上皮,3,霞龍の宝玉,1,古龍の血,2,,
トヨタマ【烏帽子】,0,0,7,1,8,99,35,81,-3,4,1,5,0,聴覚保護,5,装填数,1,風圧,4,耐暑,-2,,,霞龍の上皮,3,霞龍の宝玉,1,古龍の血,2,,
ヘリオスヘルム,1,0,7,2,8,99,84,136,0,3,-2,1,-5,聴覚保護,4,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
ヘリオスキャップ,1,0,7,2,8,99,42,83,1,4,-1,2,-4,聴覚保護,3,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
セレネヘルム,2,0,7,2,8,99,84,136,0,3,-2,1,-5,聴覚保護,4,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
セレネキャップ,2,0,7,2,8,99,42,83,1,4,-1,2,-4,聴覚保護,3,重撃,1,水属性攻撃,1,加護,-2,,,湾曲した龍角,2,神秘の発光体,1,金火竜の上棘,1,,
エスカドラワイズ,0,0,7,0,8,99,86,138,0,-2,0,0,-2,本気,2,属性耐性,1,回避距離,2,属性攻撃,1,気絶,-1,天をつらぬく角,1,荒々しい龍尖角,3,竜玉,5,,
エスカドラサジェス,0,0,7,0,8,99,43,84,1,-1,1,1,-1,本気,1,属性耐性,2,回避距離,2,属性攻撃,2,気絶,-1,天をつらぬく角,1,荒々しい龍尖角,3,竜玉,5,,
EXレイアヘルム,0,0,7,2,8,10,50,121,3,0,-2,0,-4,頑強,1,匠,2,底力,2,回復量,2,気力回復,-1,希望の証,1,雌火竜の上棘,5,火竜の延髄,1,爆炎袋,2
EXレイアキャップ,0,0,7,2,8,10,25,79,4,1,-1,1,-3,頑強,1,底力,2,装填数,2,回復量,2,気力回復,-1,希望の証,1,雌火竜の上棘,5,火竜の延髄,1,爆炎袋,2
EXレウスヘルム,0,0,7,2,8,10,57,126,3,0,-2,0,-4,剛撃,1,匠,2,底力,2,気力回復,-1,狩人,2,希望の証,1,火竜の翼,5,火竜の延髄,1,爆炎袋,2
EXレウスキャップ,0,0,7,2,8,10,28,80,4,1,-1,1,-3,剛撃,1,底力,2,装填数,2,気力回復,-1,狩人,2,希望の証,1,火竜の翼,5,火竜の延髄,1,爆炎袋,2
EXクシャナアンク,0,0,7,1,8,99,82,136,-3,3,-6,6,-7,剣術,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍チケット,2,鋼龍の尖角,3,銀火竜の堅殻,5,鋼龍の宝玉,1
EXクシャナスーラ,0,0,7,1,8,99,41,83,-2,4,-5,7,-6,装填速度,2,溜め短縮,3,耐暑,1,毒,-2,,,鋼龍チケット,2,鋼龍の尖角,3,銀火竜の堅殻,5,鋼龍の宝玉,1
EXカイザークラウン,0,0,7,0,8,99,82,136,5,-7,2,-2,-4,属性解放,2,達人,3,斬れ味,3,耐寒,-1,,,炎王龍チケット,2,炎王龍のたてがみ,4,蛇王龍の鉤爪,3,炎龍の宝玉,1
EXカイザーマスク,0,0,7,0,8,99,41,83,6,-6,3,-1,-3,属性解放,2,達人,3,通常弾強化,3,耐寒,-1,,,炎王龍チケット,2,炎王龍のたてがみ,4,蛇王龍の鉤爪,3,炎龍の宝玉,1
EXレックスヘルム,0,0,7,1,8,99,82,136,3,-1,-5,0,-3,攻撃,4,研ぎ師,-2,千里眼,3,食いしん坊,3,,,探求者の証,2,轟竜のアギト,1,覇竜の大棘,4,覇竜の宝玉,1
EXレックスキャップ,0,0,7,1,8,99,41,83,4,0,-4,1,-2,反動,-2,攻撃,4,千里眼,3,食いしん坊,3,,,探求者の証,2,轟竜のアギト,1,覇竜の大棘,4,覇竜の宝玉,1
大和【兜】,1,0,7,2,8,99,67,130,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
陸奥【烏帽子】,1,0,7,2,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,2,防御,3,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
日向【鉢金】,2,0,7,2,8,99,67,130,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
天城【鉢金】,2,0,7,2,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,2,防御,3,貫通弾強化,2,,,希望の証,1,豪山龍の上紅鱗,5,荒々しい龍尖角,4,豪山龍の堅岩殻,5
忍の面・天,0,0,7,2,8,99,81,134,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,フルクライト鉱石,3,覇竜の上鱗,5
忍の面・地,0,0,7,2,8,99,41,83,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,フルクライト鉱石,3,覇竜の上鱗,5
知略の眼鏡,0,0,7,1,8,99,25,79,3,3,3,3,3,千里眼,4,観察眼,6,,,,,,,撃龍王のコイン,5,ノヴァクリスタル,5,,,,
アイルーヘアバンド,0,0,7,2,8,99,25,79,2,2,2,2,2,盗み無効,10,,,,,,,,,撃龍王のコイン,5,肉球のスタンプ,3,,,,
シャドウアイ,0,0,7,3,4,99,13,79,2,2,2,2,2,気絶,7,,,,,,,,,モンハン部認定証,3,ノヴァクリスタル,2,,,,
ケロロフェイク,0,0,7,0,1,99,10,71,0,7,-5,2,-2,爆弾強化,10,根性,4,,,,,,,ケロンスター,3,厳めしい頭骨,2,化け鮫の鋸歯,2,カワズの油,3
ブルースターロポス,0,0,7,1,1,99,26,116,1,1,1,1,1,闘魂,2,水属性攻撃,3,采配,2,,,,,スタジオパス,1,火竜の鱗,3,火竜の甲殻,3,火竜の逆鱗,1
ブルースターハット,0,0,7,1,1,99,13,72,2,2,2,2,2,闘魂,3,水属性攻撃,3,采配,3,,,,,スタジオパス,1,火竜の鱗,3,火竜の甲殻,3,火竜の逆鱗,1
キャプテンＪハット,0,0,7,1,4,99,26,105,-3,-3,-3,-3,-3,剥ぎ取り,2,運気,2,捕獲,1,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,3,獄狼竜の尖角,4,狂竜結晶,3
キャプテンＪロジャー,0,0,7,1,4,99,13,65,-2,-2,-2,-2,-2,剥ぎ取り,3,運気,3,捕獲,1,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,3,獄狼竜の尖角,4,狂竜結晶,3
伝説Ｊハット,0,1,7,0,8,99,44,105,-4,-4,-4,-4,-4,胴系統倍加,1,,,,,,,,,伝説Ｊの海賊帽,2,炎王龍のたてがみ,3,炎王龍の尖角,2,炎龍の塵粉,2
伝説Ｊロジャー,0,2,7,0,8,99,22,65,-3,-3,-3,-3,-3,胴系統倍加,1,,,,,,,,,伝説Ｊの海賊帽,2,炎王龍のたてがみ,3,炎王龍の尖角,2,炎龍の塵粉,2
ユニクロフード,0,0,7,2,4,99,44,118,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,轟竜の堅殻,4,狂竜結晶,1,竜玉,1
ユニクロキャップ,0,0,7,2,4,99,22,73,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,轟竜の堅殻,4,狂竜結晶,1,竜玉,1
スタールークヘルム,0,0,7,2,4,99,52,120,0,0,0,0,0,潔癖,2,闘魂,2,乗り,2,,,,,スタジオＧパス,1,金火竜の堅殻,3,蒼火竜の上鱗,2,金火竜の上棘,4
スタールークキャップ,0,0,7,2,4,99,26,73,1,1,1,1,1,潔癖,2,闘魂,3,乗り,2,,,,,スタジオＧパス,1,金火竜の堅殻,3,蒼火竜の上鱗,2,金火竜の上棘,4
ゾディアスヘルム,0,0,7,2,4,99,52,122,1,1,1,1,1,潔癖,1,剣術,3,匠,2,乗り,-3,,,冥天の星くず,1,鋼龍の堅殻,2,鋼龍の翼膜,2,鋼龍の宝玉,1
ゾディアスキャップ,0,0,7,3,4,99,26,73,2,2,2,2,2,潔癖,1,装填数,3,乗り,-3,,,,,冥天の星くず,1,鋼龍の堅殻,2,鋼龍の翼膜,2,鋼龍の宝玉,1
勇者の帽子,0,0,7,0,4,99,52,122,2,2,2,2,2,属性解放,2,運気,3,聴覚保護,-4,加護,3,,,トライフォース,1,黄金の毛,2,雌火竜の翼膜,2,ギルドチケットＳ,2
勇者の頭巾,0,0,7,0,4,99,26,73,3,3,3,3,3,属性解放,2,運気,3,聴覚保護,-4,加護,4,,,トライフォース,1,黄金の毛,2,雌火竜の翼膜,2,ギルドチケットＳ,2
逆巻く怒髪,0,0,7,0,7,99,52,105,6,6,6,6,6,怒,2,闘魂,3,気配,-5,,,,,地上最強の証明,1,炎王龍のたてがみ,3,恐暴竜の唾液,1,恐暴竜の頭殻,2
威圧の逆髪,0,0,7,0,7,99,26,65,7,7,7,7,7,怒,2,闘魂,3,気配,-5,,,,,地上最強の証明,1,炎王龍のたてがみ,3,恐暴竜の唾液,1,恐暴竜の頭殻,2
EXキリンＵホーン,0,0,7,2,7,99,1,134,0,0,1,6,3,属性解放,3,属性耐性,3,運気,-2,属性攻撃,2,,,幻獣チケット,1,キリンの蒼角,2,キリンの雷尾,3,ギルドチケットＧ,2
EXキリンＵコルノ,0,0,7,2,7,99,1,72,1,1,2,7,4,属性解放,2,属性耐性,3,運気,-2,属性攻撃,3,,,幻獣チケット,1,キリンの蒼角,2,キリンの雷尾,3,ギルドチケットＧ,2
EXインゴットヘルム,0,0,7,2,5,99,41,116,-2,-2,2,0,0,刀匠,1,砲術,3,ガード強化,2,納刀,1,気まぐれ,-3,蛇と蛙チケット,1,フルクライト鉱石,12,絞蛇竜の上鳴甲,4,ギルドチケットＳ,2
EXインゴットキャップ,0,0,7,2,5,99,21,78,-1,-1,3,1,1,射手,1,反動,1,砲術,3,散弾強化,2,気まぐれ,-3,蛇と蛙チケット,1,フルクライト鉱石,12,絞蛇竜の上鳴甲,4,ギルドチケットＳ,2
EXアーティアヘルム,0,0,7,2,8,99,52,123,0,-3,-3,2,3,属性解放,2,抜刀会心,3,研ぎ師,-3,,,,,金獅子チケット,1,太古の破片,4,金獅子の尖爪,2,ギルドチケットＧ,1
EXアーティアキャップ,0,0,7,2,8,99,26,79,1,-2,-2,3,4,装填速度,-3,速射,3,装填数,3,,,,,金獅子チケット,1,太古の破片,4,金獅子の尖爪,2,ギルドチケットＧ,1
EXゴアヘルム,0,0,7,1,8,99,58,125,-5,3,-3,2,-2,細菌学,2,剣術,3,闘魂,4,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の尖触角,4,天廻龍の上虹翼,5,ギルドチケットＧ,1
EXゴアキャップ,0,0,7,2,8,99,29,80,-4,4,-2,3,-1,細菌学,2,闘魂,3,精密射撃,2,火耐性,-3,,,黒蝕竜チケット,1,黒蝕竜の尖触角,4,天廻龍の上虹翼,5,ギルドチケットＧ,1
EXリベリオンヘルム,0,0,7,1,8,99,81,134,3,3,-2,-2,-3,怒,2,頑強,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の睨眼,3,渦巻骨,8,凶星の破片,2
EXライオットキャップ,0,0,7,1,8,99,41,83,4,4,-1,-1,-2,怒,2,頑強,2,攻撃,-2,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の睨眼,3,渦巻骨,8,凶星の破片,2
勝者の羽飾り,0,0,6,3,8,99,25,79,0,0,0,0,0,護石収集,2,,,,,,,,,※闘技大会,1,,,,,,
勇者の羽飾り,0,0,6,3,8,99,25,79,0,0,0,0,0,増幅,2,,,,,,,,,※闘技大会,1,,,,,,
覇者の羽飾り,0,0,7,3,8,99,25,79,0,0,0,0,0,剛撃,2,,,,,,,,,※闘技大会,1,,,,,,
パティシエトック,0,0,7,2,4,99,58,125,4,2,2,2,-5,火属性攻撃,4,食欲,2,,,,,,,ユクモチケット,1,千刃竜の飛刃,3,純白の龍鱗,2,高級お食事券,1
パティシエキャップ,0,0,7,2,4,99,29,80,5,3,3,3,-4,効果持続,1,火属性攻撃,4,食欲,2,,,,,ユクモチケット,1,千刃竜の飛刃,3,純白の龍鱗,2,高級お食事券,1
ブナハＸハット,0,0,8,2,9,99,72,129,-5,-1,2,-1,3,攻撃,-4,特殊攻撃,4,納刀,1,麻痺,2,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,盾虫の重殻,2,皇帝バッタ,2
