#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
アグナグリーヴ,0,1,6,1,6,99,59,126,3,-5,0,-1,0,ガード性能,2,底力,-2,火属性攻撃,4,燃鱗,2,,,炎戈竜の堅殻,3,砕竜の堅殻,3,イーオスの上鱗,4,,
アグナレギンス,0,2,6,1,6,99,30,80,4,-4,1,0,1,底力,-2,通常弾強化,2,精密射撃,3,火属性攻撃,1,燃鱗,2,炎戈竜の堅殻,3,砕竜の堅殻,3,イーオスの上鱗,4,,
ドーベルグリーヴ,0,1,6,3,4,7,47,120,-2,0,0,0,3,龍属性攻撃,1,気力回復,1,腹減り,-2,耐震,1,,,いにしえの龍骨,3,徹甲虫の尖角,2,堅牢な骨,5,大きな骨,10
ドーベルレギンス,0,2,6,3,4,7,24,78,-1,1,1,1,4,装填速度,1,龍属性攻撃,1,気力回復,1,腹減り,-2,,,いにしえの龍骨,3,徹甲虫の尖角,2,堅牢な骨,5,大きな骨,10
ホークブーツ,1,1,6,1,5,99,45,120,2,-1,1,0,2,狩人,2,指揮,3,腹減り,-3,,,,,旅団チケット,2,高級お食事券,2,エビの尾扇,3,天空の結晶,3
ホークフット,1,2,6,1,5,99,23,78,3,0,2,1,3,狩人,2,指揮,3,腹減り,-3,,,,,旅団チケット,2,高級お食事券,2,エビの尾扇,3,天空の結晶,3
エコールブーツ,2,1,6,1,5,99,45,120,2,-1,1,0,2,狩人,2,指揮,3,腹減り,-3,,,,,旅団チケット,2,高級お食事券,2,エビの尾扇,3,天空の結晶,3
エコールフット,2,2,6,1,5,99,23,78,3,0,2,1,3,狩人,2,指揮,3,腹減り,-3,,,,,旅団チケット,2,高級お食事券,2,エビの尾扇,3,天空の結晶,3
ギルドナイトブーツ,1,1,6,0,8,99,52,123,0,0,0,0,0,胴系統倍加,1,,,,,,,,,希望の証,1,岩竜の堅殻,4,怪鳥の地獄耳,2,,
ギルドナイトタイツ,1,2,6,0,8,99,26,79,1,1,1,1,1,胴系統倍加,1,,,,,,,,,希望の証,1,岩竜の堅殻,4,怪鳥の地獄耳,2,,
メイドソックス,2,1,6,0,8,99,52,123,0,0,0,0,0,胴系統倍加,1,,,,,,,,,希望の証,1,岩竜の堅殻,4,怪鳥の地獄耳,2,,
メイドタイツ,2,2,6,0,8,99,26,79,1,1,1,1,1,胴系統倍加,1,,,,,,,,,希望の証,1,岩竜の堅殻,4,怪鳥の地獄耳,2,,
ユクモノハカマ・天,0,1,6,2,8,99,60,127,-1,0,2,0,0,匠,1,研ぎ師,1,回復量,2,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の尾鱗,3,,
ユクモノハカマ・地,0,2,6,2,8,99,30,80,0,1,3,1,1,装填速度,1,装填数,1,回復量,2,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,蛇王龍の尾鱗,3,,
城塞遊撃隊【足袋】,0,1,6,1,6,99,53,124,0,0,0,0,0,剣術,3,剥ぎ取り,3,根性,1,回復量,1,気配,-2,牙竜のコイン,2,狩猟王のコイン,3,大地の龍玉,1,,
城塞弓撃隊【足袋】,0,2,6,1,6,99,27,79,1,1,1,1,1,痛撃,3,剥ぎ取り,3,根性,1,回復量,2,気配,-1,牙竜のコイン,2,狩猟王のコイン,3,大地の龍玉,1,,
クロオビグリーヴ,0,1,6,2,8,99,55,124,2,2,2,2,2,匠,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,2,撃龍王のコイン,2,飛竜のコイン,2,ガマのコイン,4
クロオビレギンス,0,2,6,2,8,99,28,80,3,3,3,3,3,装填数,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,2,撃龍王のコイン,2,飛竜のコイン,2,ガマのコイン,4
セイラーソックス,2,1,6,0,8,99,60,127,0,2,0,-2,0,胴系統倍加,1,,,,,,,,,希望の証,1,狩猟王のコイン,3,撃龍王のコイン,3,フルクライト鉱石,8
セイラーサンダル,2,2,6,0,8,99,30,80,1,3,1,-1,1,胴系統倍加,1,,,,,,,,,希望の証,1,狩猟王のコイン,3,撃龍王のコイン,3,フルクライト鉱石,8
アークＳグリーヴ,1,1,7,2,7,99,65,128,-4,4,0,3,-6,回避術,1,本気,3,火耐性,-2,狂撃耐性,1,,,天廻龍の堅殻,5,天廻龍の上鱗,4,天廻龍の鋭浄爪,5,堅竜骨,6
アークＳレギンス,1,2,7,2,7,99,33,81,-3,5,1,4,-5,回避術,1,本気,3,火耐性,-2,狂撃耐性,1,,,天廻龍の堅殻,5,天廻龍の上鱗,4,天廻龍の鋭浄爪,5,堅竜骨,6
フィリアＳグリーヴ,2,1,7,2,7,99,65,128,-4,4,0,3,-6,回避術,1,本気,3,火耐性,-2,狂撃耐性,1,,,天廻龍の堅殻,5,天廻龍の上鱗,4,天廻龍の鋭浄爪,5,堅竜骨,6
フィリアＳレギンス,2,2,7,2,7,99,33,81,-3,5,1,4,-5,回避術,1,本気,3,火耐性,-2,狂撃耐性,1,,,天廻龍の堅殻,5,天廻龍の上鱗,4,天廻龍の鋭浄爪,5,堅竜骨,6
金色ノ袴,0,1,7,1,7,99,65,128,2,1,3,-6,2,匠,1,本気,1,闘魂,2,スタミナ,-2,,,金獅子の尖角,2,金獅子の黒毛,2,翼蛇竜の上皮,2,鋼の龍鱗,2
黒子ノ足袋,0,2,7,1,7,99,33,81,3,2,4,-5,3,装填速度,1,本気,1,闘魂,2,スタミナ,-1,,,金獅子の尖角,2,金獅子の黒毛,2,翼蛇竜の上皮,2,鋼の龍鱗,2
怒天ノ袴,0,1,7,1,7,99,81,134,2,1,4,-7,2,匠,1,本気,2,闘魂,3,スタミナ,-2,,,金獅子の怒髪,3,金獅子の尖角,2,金獅子の黒毛,4,金火竜の上鱗,2
心滅ノ足袋,0,2,7,1,7,99,41,83,3,2,5,-6,3,装填速度,1,本気,2,闘魂,3,スタミナ,-2,,,金獅子の怒髪,3,金獅子の尖角,2,金獅子の黒毛,4,金火竜の上鱗,2
クシャナペイル,0,1,7,2,7,99,68,131,-2,2,-5,5,-6,属性解放,1,溜め短縮,2,耐暑,3,毒,-2,,,鋼龍の堅殻,6,鋼の龍鱗,4,鋼龍の尖爪,1,ユニオン鉱石,3
クシャナハディ,0,2,7,2,7,99,34,81,-1,3,-4,6,-5,属性解放,1,溜め短縮,2,耐暑,3,毒,-2,,,鋼龍の堅殻,6,鋼の龍鱗,4,鋼龍の尖爪,1,ユニオン鉱石,3
カイザーグリーヴ,0,1,7,0,7,99,68,131,4,-6,1,-2,-2,細菌学,5,剣術,1,匠,2,耐寒,-3,,,炎王龍の堅殻,6,炎龍の塵粉,2,炎龍の翼膜,3,古龍の血,3
カイザーレギンス,0,2,7,0,7,99,34,81,5,-5,2,-1,-1,細菌学,5,装填速度,2,装填数,1,耐寒,-2,,,炎王龍の堅殻,6,炎龍の塵粉,2,炎龍の翼膜,3,古龍の血,3
残陽・覇【具足】,1,1,7,0,7,99,64,127,3,2,-4,3,-4,抜刀会心,3,不動,3,達人,2,底力,-3,,,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1,勇気の証Ｇ,1
東雲・覇【袴】,1,2,7,0,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,3,不動,3,貫通弾強化,3,,,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1,勇気の証Ｇ,1
常磐・覇【具足】,2,1,7,0,7,99,64,127,3,2,-4,3,-4,抜刀会心,3,不動,3,達人,2,底力,-3,,,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1,勇気の証Ｇ,1
八千代・覇【袴】,2,2,7,0,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,3,不動,3,貫通弾強化,3,,,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1,勇気の証Ｇ,1
リベリオングリーヴ,0,1,7,1,8,99,69,132,3,3,-2,-2,-3,怒,1,回避術,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の鉤爪,4,天剣の龍玉,1,金火竜の堅殻,8
ライオットレギンス,0,2,7,1,8,99,35,81,4,4,-1,-1,-2,怒,1,回避術,2,攻撃,-2,,,,,蛇王龍の尾鱗,4,蛇王龍の鉤爪,4,天剣の龍玉,1,金火竜の堅殻,8
アカムトケマル,0,1,7,0,7,99,65,128,4,0,-3,2,-5,匠,3,達人,3,聴覚保護,1,斬れ味,-3,,,覇竜の上鱗,5,覇竜の剛爪,5,覇竜の堅殻,5,砕竜の宝玉,1
アカムトチキル,0,2,7,0,7,99,33,81,5,1,-2,3,-4,装填速度,-3,達人,3,聴覚保護,1,装填数,3,,,覇竜の上鱗,5,覇竜の剛爪,5,覇竜の堅殻,5,砕竜の宝玉,1
シルバーソルグリーヴ,0,1,7,0,7,10,81,134,2,-7,-4,0,4,痛撃,3,斬れ味,3,火属性攻撃,4,回復量,-2,,,銀火竜の堅殻,5,銀火竜の上鱗,5,火竜の煌液,4,ノヴァクリスタル,1
シルバーソルレギンス,0,2,7,0,7,10,41,83,3,-6,-3,1,5,痛撃,2,貫通弾強化,3,火属性攻撃,5,回復量,-2,,,銀火竜の堅殻,5,銀火竜の上鱗,5,火竜の煌液,4,ノヴァクリスタル,1
ゴールドルナグリーヴ,0,1,7,1,7,10,81,134,2,-4,-7,0,4,運気,4,重撃,2,雷耐性,-2,加護,4,,,金火竜の堅殻,5,金火竜の上鱗,4,堅竜骨,5,古龍の血,2
ゴールドルナレギンス,0,2,7,1,7,10,41,83,3,-3,-6,1,5,運気,4,重撃,2,雷耐性,-2,加護,4,,,金火竜の堅殻,5,金火竜の上鱗,4,堅竜骨,5,古龍の血,2
グリードグリーヴ,0,1,7,3,7,10,64,127,-1,-1,-3,-1,-1,強欲,2,攻撃,1,食事,1,腹減り,-2,,,歴戦の漆黒皮,2,恐暴竜の黒鱗,6,恐暴竜の鉤爪,4,古龍の血,1
グリードレギンス,0,2,7,3,7,10,32,80,0,0,-2,0,0,強欲,2,攻撃,2,食事,1,腹減り,-2,,,歴戦の漆黒皮,2,恐暴竜の黒鱗,6,恐暴竜の鉤爪,4,古龍の血,1
エクスゼログリーヴ,0,1,7,2,8,10,81,134,3,-5,2,-3,1,攻撃,5,研ぎ師,-2,食事,1,,,,,大轟竜の上鱗,6,大轟竜の爆爪,4,大轟竜の堅殻,4,鎧竜の延髄,1
エクスゼロレギンス,0,2,7,2,8,10,41,83,4,-4,3,-2,2,反動,-2,攻撃,5,食事,1,,,,,大轟竜の上鱗,6,大轟竜の爆爪,4,大轟竜の堅殻,4,鎧竜の延髄,1
ドラゴンフット,0,1,7,1,8,99,84,136,-3,2,2,-1,-6,痛撃,2,達人,-2,斬れ味,3,,,,,黒龍の鱗,4,黒龍の甲殻,3,黒龍の翼膜,1,雌火竜の逆鱗,3
ドラゴンレグス,0,2,7,1,8,99,42,83,-2,3,3,0,-5,痛撃,2,達人,-2,貫通弾強化,3,,,,,黒龍の鱗,4,黒龍の甲殻,3,黒龍の翼膜,1,雌火竜の逆鱗,3
ミラバルフット,0,1,7,1,8,10,86,138,2,-1,1,-3,-7,怒,2,防御,-3,斬れ味,2,スタミナ,3,,,黒龍の紅鱗,6,黒龍の紅殻,6,黒龍の紅翼,2,恐暴竜の宝玉,1
ミラバルレグス,0,2,7,1,8,10,43,84,3,0,2,-2,-6,怒,2,防御,-3,スタミナ,3,通常弾強化,2,,,黒龍の紅鱗,6,黒龍の紅殻,6,黒龍の紅翼,2,恐暴竜の宝玉,1
キリンＵレガース,0,1,7,1,8,99,65,128,-3,-3,-1,6,3,属性耐性,3,運気,-2,氷属性攻撃,3,属性攻撃,1,,,キリンの霜尾,3,キリンのたてがみ,5,古龍の血,3,桃岩竜の翼,3
キリンＵブーツ,0,2,7,1,8,99,33,81,-2,-2,0,7,4,属性耐性,3,運気,-2,氷属性攻撃,3,属性攻撃,1,,,キリンの霜尾,3,キリンのたてがみ,5,古龍の血,3,桃岩竜の翼,3
ウカムルケマル,0,1,7,1,8,99,67,130,-5,0,-3,4,-2,刀匠,1,達人,-2,底力,2,耐泥耐雪,4,,,崩竜の堅殻,4,崩竜の削顎,2,鋼龍の宝玉,1,,
ウカムルチキル,0,2,7,1,8,99,34,81,-4,1,-2,5,-1,射手,1,達人,-2,底力,2,耐泥耐雪,4,,,崩竜の堅殻,4,崩竜の削顎,2,鋼龍の宝玉,1,,
金剛【具足】,0,1,7,1,8,99,82,136,-2,3,2,2,-2,運気,2,ガード性能,4,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
不動【具足】,0,2,7,1,8,99,41,83,0,5,3,3,-1,反動,4,運気,2,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼の龍鱗,2,マレコガネ,3,,
夜叉【御足】,0,1,7,2,8,99,68,131,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,加護,2,,,神龍苔,3,浮岳龍の体液,2,古龍の血,6,希望の証,1
修羅【御足】,0,2,7,2,8,99,34,81,3,4,2,-1,-1,属性耐性,2,底力,-2,装填数,2,加護,2,,,神龍苔,3,浮岳龍の体液,2,古龍の血,6,希望の証,1
エンプレスグリーヴ,0,1,7,2,7,99,68,131,4,-2,1,-6,-2,属性解放,1,達人,2,ガード性能,3,耐寒,-1,,,炎妃龍の堅殻,4,炎龍の塵粉,2,炎龍の尖爪,3,古龍の血,2
エンプレスレギンス,0,2,7,2,7,99,34,81,5,-1,2,-5,-1,属性解放,1,達人,2,ガード強化,3,耐寒,-1,,,炎妃龍の堅殻,4,炎龍の塵粉,2,炎龍の尖爪,3,古龍の血,2
ミヅハ【具足】,0,1,7,2,8,99,69,132,-4,3,0,4,-1,聴覚保護,3,風圧,4,耐暑,-1,,,,,霞龍の上皮,2,真珠色の柔皮,2,ユニオン鉱石,5,希望の証,1
トヨタマ【具足】,0,2,7,2,8,99,35,81,-3,4,1,5,0,聴覚保護,3,風圧,4,耐暑,-1,,,,,霞龍の上皮,2,真珠色の柔皮,2,ユニオン鉱石,5,希望の証,1
ヘリオスグリーヴ,1,1,7,2,8,99,84,136,0,3,-2,1,-5,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,雌火竜の紅玉,1,,
ヘリオスレギンス,1,2,7,2,8,99,42,83,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,雌火竜の紅玉,1,,
セレネグリーヴ,2,1,7,2,8,99,84,136,0,3,-2,1,-5,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,雌火竜の紅玉,1,,
セレネレギンス,2,2,7,2,8,99,42,83,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,3,加護,-2,,,大海龍の甲皮,2,湾曲した龍角,1,雌火竜の紅玉,1,,
エスカドラスケル,0,1,7,0,8,99,86,138,3,-2,-3,-3,-2,本気,2,属性耐性,3,回避距離,3,属性攻撃,1,気絶,-3,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,天廻龍の光玉,1,,
エスカドラスクレ,0,2,7,0,8,99,43,84,4,-1,-2,-2,-1,本気,2,属性耐性,3,回避距離,3,属性攻撃,1,気絶,-3,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,天廻龍の光玉,1,,
EXレイアグリーヴ,0,1,7,3,8,10,50,121,3,0,-2,0,-4,頑強,1,匠,1,回復量,2,気力回復,-2,,,希望の証,1,雌火竜の堅殻,5,雌火竜の翼膜,4,獄炎石,3
EXレイアレギンス,0,2,7,3,8,10,25,79,4,1,-1,1,-3,頑強,1,装填数,1,回復量,2,気力回復,-2,,,希望の証,1,雌火竜の堅殻,5,雌火竜の翼膜,4,獄炎石,3
EXレウスグリーヴ,0,1,7,1,8,10,57,126,3,0,-2,0,-4,剛撃,1,匠,2,底力,3,気力回復,-2,狩人,2,希望の証,1,火竜の堅殻,5,火竜の延髄,3,獄炎石,3
EXレウスレギンス,0,2,7,1,8,10,28,80,4,1,-1,1,-3,剛撃,1,底力,3,装填数,2,気力回復,-2,狩人,2,希望の証,1,火竜の堅殻,5,火竜の延髄,3,獄炎石,3
EXクシャナペイル,0,1,7,1,8,99,82,136,-3,3,-6,6,-7,匠,2,溜め短縮,2,耐暑,3,毒,-2,,,鋼龍チケット,2,鋼龍の尻尾,3,銀火竜の堅殻,5,古龍骨,3
EXクシャナハディ,0,2,7,1,8,99,41,83,-2,4,-5,7,-6,溜め短縮,2,装填数,2,耐暑,3,毒,-2,,,鋼龍チケット,2,鋼龍の尻尾,3,銀火竜の堅殻,5,古龍骨,3
EXカイザーグリーヴ,0,1,7,0,8,99,82,136,5,-7,2,-2,-4,属性解放,3,剣術,2,達人,3,耐寒,-2,,,炎王龍チケット,2,炎王龍の尻尾,3,蛇王龍の鋼皮,4,古龍骨,3
EXカイザーレギンス,0,2,7,0,8,99,41,83,6,-6,3,-1,-3,属性解放,3,装填速度,2,達人,3,耐寒,-2,,,炎王龍チケット,2,炎王龍の尻尾,3,蛇王龍の鋼皮,4,古龍骨,3
EXレックスグリーヴ,0,1,7,1,8,99,82,136,3,-1,-5,0,-3,一心,2,聴覚保護,3,研ぎ師,-2,千里眼,3,,,探求者の証,2,轟竜の鋭牙,5,覇竜の尻尾,2,堅竜骨,5
EXレックスレギンス,0,2,7,1,8,99,41,83,4,0,-4,1,-2,一心,2,反動,-2,聴覚保護,3,千里眼,3,,,探求者の証,2,轟竜の鋭牙,5,覇竜の尻尾,2,堅竜骨,5
大和【具足】,1,1,7,0,8,99,67,130,3,1,0,-4,-4,防御,3,達人,5,底力,-2,溜め短縮,3,,,希望の証,1,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1
陸奥【具足】,1,2,7,0,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,4,貫通弾強化,3,,,希望の証,1,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1
日向【袴】,2,1,7,0,8,99,67,130,3,1,0,-4,-4,防御,3,達人,5,底力,-2,溜め短縮,3,,,希望の証,1,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1
天城【袴】,2,2,7,0,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,4,貫通弾強化,3,,,希望の証,1,豪山龍の上紅鱗,5,豪山龍の堅岩殻,6,大地の龍玉,1
忍の足袋・天,0,1,7,2,8,10,81,134,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,いにしえの龍骨,3,金火竜の上鱗,5
忍の足袋・地,0,2,7,2,8,10,41,83,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,いにしえの龍骨,3,金火竜の上鱗,5
ブラックレザーレグス,0,1,7,1,1,99,15,123,2,2,2,2,2,底力,10,,,,,,,,,モンハン部入部届,3,翼蛇竜の皮,6,,,,
ブラックレザーパンツ,0,2,7,1,1,99,8,79,3,3,3,3,3,底力,10,,,,,,,,,モンハン部入部届,3,翼蛇竜の皮,6,,,,
ブルースターブーツ,0,1,7,2,1,99,26,116,1,1,1,1,1,闘魂,2,水属性攻撃,4,采配,2,,,,,スタジオパス,1,火竜の尻尾,4,火竜の逆鱗,1,狂竜結晶の欠片,3
ブルースターフット,0,2,7,2,1,99,13,72,2,2,2,2,2,闘魂,2,水属性攻撃,4,采配,2,,,,,スタジオパス,1,火竜の尻尾,4,火竜の逆鱗,1,狂竜結晶の欠片,3
キャプテンＪブーツ,0,1,7,0,4,99,26,105,-3,-3,-3,-3,-3,剥ぎ取り,3,運気,2,捕獲,3,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,4,獄狼竜の尻尾,3,狂竜結晶,2
キャプテンＪパンツ,0,2,7,0,4,99,13,65,-2,-2,-2,-2,-2,剥ぎ取り,3,運気,2,捕獲,3,加護,-3,,,海賊Ｊチケット,1,獄狼竜の龍毛,4,獄狼竜の尻尾,3,狂竜結晶,2
伝説Ｊブーツ,0,1,7,1,8,99,44,105,-4,-4,-4,-4,-4,匠,2,剥ぎ取り,3,加護,-3,,,,,伝説Ｊの海賊帽,1,炎王龍の堅殻,3,炎王龍の尖角,2,古龍の血,1
伝説Ｊパンツ,0,2,7,1,8,99,22,65,-3,-3,-3,-3,-3,剥ぎ取り,3,装填数,2,加護,-3,,,,,伝説Ｊの海賊帽,1,炎王龍の堅殻,3,炎王龍の尖角,2,古龍の血,1
坊屋ジーンズ,0,1,7,0,4,99,44,116,1,1,1,1,1,攻撃,5,気力回復,3,気配,-3,,,,,鈴蘭最強の証,2,ギルドチケットＳ,1,強靭な鳥竜皮,3,黒蝕竜の鱗,4
坊屋デニム,0,2,7,0,4,99,22,72,2,2,2,2,2,攻撃,5,気力回復,3,気配,-3,,,,,鈴蘭最強の証,2,ギルドチケットＳ,1,強靭な鳥竜皮,3,黒蝕竜の鱗,4
ユニクロパンツ,0,1,7,2,4,99,44,118,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,2,黒轟竜の堅殻,3,轟竜の尖爪,2,狂竜結晶の欠片,2
ユニクロタイツ,0,2,7,2,4,99,22,73,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,2,黒轟竜の堅殻,3,轟竜の尖爪,2,狂竜結晶の欠片,2
スタールークグリーヴ,0,1,7,2,4,99,52,120,0,0,0,0,0,護石収集,4,闘魂,2,乗り,2,,,,,スタジオＧパス,1,金火竜の上鱗,4,蒼火竜の堅殻,3,火竜の紅玉,1
スタールークレギンス,0,2,7,2,4,99,26,73,1,1,1,1,1,護石収集,4,闘魂,2,乗り,2,,,,,スタジオＧパス,1,金火竜の上鱗,4,蒼火竜の堅殻,3,火竜の紅玉,1
ゾディアスグリーヴ,0,1,7,3,5,99,52,122,1,1,1,1,1,剣術,1,匠,2,乗り,-3,,,,,冥天の星くず,1,鋼龍の堅殻,3,翼蛇竜の上皮,4,ギルドチケットＧ,2
ゾディアスレギンス,0,2,7,2,5,99,26,73,2,2,2,2,2,装填数,1,精密射撃,4,乗り,-3,,,,,冥天の星くず,1,鋼龍の堅殻,3,翼蛇竜の上皮,4,ギルドチケットＧ,2
勇者の靴,0,1,7,1,5,99,52,122,2,2,2,2,2,属性解放,1,運気,2,体術,3,気配,-4,,,トライフォース,1,雷狼竜の高電殻,2,雌火竜の堅殻,3,金獅子の尖爪,2
勇者の具足,0,2,7,1,5,99,26,73,3,3,3,3,3,属性解放,1,運気,2,体術,3,気配,-4,,,トライフォース,1,雷狼竜の高電殻,2,雌火竜の堅殻,3,金獅子の尖爪,2
地上最強の袴,0,1,7,0,7,99,52,105,6,6,6,6,6,闘魂,3,底力,3,気配,-5,,,,,地上最強の証明,1,恐暴竜の黒皮,3,恐暴竜の黒鱗,2,古龍の血,1
地上最強の下衣,0,2,7,0,7,99,26,65,7,7,7,7,7,闘魂,3,底力,3,気配,-5,,,,,地上最強の証明,1,恐暴竜の黒皮,3,恐暴竜の黒鱗,2,古龍の血,1
EXキリンＵレガース,0,1,7,1,7,99,1,134,0,0,1,6,3,状態耐性,2,属性耐性,3,運気,-2,属性攻撃,3,,,幻獣チケット,1,キリンの上皮,5,黒狼鳥の地獄耳,4,ギルドチケットＧ,2
EXキリンＵブーツ,0,2,7,1,7,99,1,72,1,1,2,7,4,状態耐性,2,属性耐性,3,運気,-2,属性攻撃,3,,,幻獣チケット,1,キリンの上皮,5,黒狼鳥の地獄耳,4,ギルドチケットＧ,2
EXインゴットグリーヴ,0,1,7,1,5,99,41,116,-2,-2,2,0,0,砲術,4,ガード強化,1,納刀,2,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,24,絞蛇竜の延髄,4,ギルドチケットＳ,1
EXインゴットレギンス,0,2,7,1,5,99,21,78,-1,-1,3,1,1,反動,3,砲術,3,散弾強化,3,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,24,絞蛇竜の延髄,4,ギルドチケットＳ,1
EXアーティアグリーヴ,0,1,7,1,8,99,52,123,0,-3,-3,2,3,匠,2,抜刀会心,3,研ぎ師,-2,気力回復,3,,,金獅子チケット,1,太古の破片,8,金獅子の闘魂,1,ギルドチケットＧ,1
EXアーティアレギンス,0,2,7,1,8,99,26,79,1,-2,-2,3,4,装填速度,-2,痛撃,2,装填数,3,精密射撃,3,,,金獅子チケット,1,太古の破片,8,金獅子の闘魂,1,ギルドチケットＧ,1
EXゴアグリーヴ,0,1,7,2,8,99,58,125,-5,3,-3,2,-2,細菌学,1,回避術,1,闘魂,3,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の上鱗,8,黒蝕竜の鋭惨爪,6,ギルドチケットＧ,1
EXゴアレギンス,0,2,7,2,8,99,29,80,-4,4,-2,3,-1,細菌学,1,回避術,1,闘魂,3,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の上鱗,8,黒蝕竜の鋭惨爪,6,ギルドチケットＧ,1
EXリベリオングリーヴ,0,1,7,2,8,99,81,134,3,3,-2,-2,-3,怒,2,強欲,2,攻撃,-4,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の鉤爪,6,天剣の龍玉,2,ギルドチケットＧ,2
EXライオットレギンス,0,2,7,2,8,99,41,83,4,4,-1,-1,-2,怒,2,強欲,2,攻撃,-4,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の鉤爪,6,天剣の龍玉,2,ギルドチケットＧ,2
パティシエブーツ,0,1,7,2,4,99,58,125,4,2,2,2,-5,効果持続,3,火属性攻撃,3,食欲,2,,,,,ユクモチケット,1,千刃竜の刻爪,1,影蜘蛛の堅殻,2,高級お食事券,1
パティシエフット,0,2,7,2,4,99,29,80,5,3,3,3,-4,効果持続,2,火属性攻撃,3,食欲,2,,,,,ユクモチケット,1,千刃竜の刻爪,1,影蜘蛛の堅殻,2,高級お食事券,1
ブナハＸブーツ,0,1,8,2,9,99,72,129,-5,-1,2,-1,3,攻撃,-1,特殊攻撃,3,納刀,2,麻痺,2,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,重厚な牙,1,モンスターの濃汁,3
ブナハＸフット,0,2,8,2,9,99,38,84,-4,0,3,0,4,攻撃,-1,特殊攻撃,3,納刀,2,麻痺,2,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,重厚な牙,1,モンスターの濃汁,3
リノプロＸグリーヴ,0,1,8,2,9,99,70,127,2,-1,-1,-1,1,砲術,2,KO,3,気絶,-1,耐泥耐雪,2,,,草食竜の重骨,3,堅竜骨,6,エルトライト鉱石,2,,
リノプロＸレギンス,0,2,8,2,9,99,36,82,3,0,0,0,2,砲術,2,KO,3,気絶,-1,耐泥耐雪,2,,,草食竜の重骨,3,堅竜骨,6,エルトライト鉱石,2,,
イーオスＸグリーヴ,0,1,8,3,9,99,80,135,0,-4,-4,3,3,属性解放,2,特殊攻撃,1,毒,2,気絶,-2,,,イーオスの厚皮,2,イーオスの上皮,2,堅牢な鳥竜骨,3,幻鳥竜玉,1
