#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ギルドナイトスカート,1,2,6,2,8,99,26,79,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
メイドスカート,2,1,6,2,8,99,52,123,0,0,0,0,0,剥ぎ取り,3,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
メイドフリル,2,2,6,2,8,99,26,79,1,1,1,1,1,剥ぎ取り,2,広域,4,気配,-2,,,,,希望の証,1,ランポスの尖爪,3,桃岩竜の翼,2,,
ユクモノオビ・天,0,1,6,2,8,99,60,127,-1,0,2,0,0,匠,1,研ぎ師,2,回復量,3,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,渦巻骨,2,,
ユクモノオビ・地,0,2,6,2,8,99,30,80,0,1,3,1,1,装填速度,2,装填数,1,回復量,3,加護,2,,,蛇王龍の鋼皮,3,凶星の破片,1,渦巻骨,2,,
城塞遊撃隊【鎖帯】,0,1,6,2,6,99,53,124,0,0,0,0,0,属性解放,3,剥ぎ取り,2,根性,1,回復量,2,気配,-1,飛竜のコイン,3,狩猟王のコイン,3,大水袋,4,,
城塞弓撃隊【弾帯】,0,2,6,2,6,99,27,79,1,1,1,1,1,剥ぎ取り,1,回避距離,3,根性,2,回復量,2,気配,-1,飛竜のコイン,3,狩猟王のコイン,3,大水袋,4,,
クロオビフォールド,0,1,6,2,8,99,55,124,2,2,2,2,2,匠,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
クロオビコート,0,2,6,2,8,99,28,80,3,3,3,3,3,装填数,2,狩人,2,腹減り,-2,,,,,金獅子の黒毛,1,撃龍王のコイン,2,飛竜のコイン,2,牙竜のコイン,3
セイラースカート,2,1,6,2,8,99,60,127,0,2,0,-2,0,運気,2,広域,4,気配,-2,,,,,希望の証,1,狩猟王のコイン,2,獣竜のコイン,5,カブレライト鉱石,8
セイラーフリル,2,2,6,2,8,99,30,80,1,3,1,-1,1,運気,1,広域,4,気配,-3,,,,,希望の証,1,狩猟王のコイン,2,獣竜のコイン,5,カブレライト鉱石,8
アークＳフォールド,1,1,7,1,7,99,65,128,-4,4,0,3,-6,匠,2,本気,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
アークＳコート,1,2,7,1,7,99,33,81,-3,5,1,4,-5,本気,2,装填数,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
フィリアＳフォールド,2,1,7,1,7,99,65,128,-4,4,0,3,-6,匠,2,本気,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
フィリアＳコート,2,2,7,1,7,99,33,81,-3,5,1,4,-5,本気,2,装填数,2,火耐性,-3,狂撃耐性,2,,,天廻龍の上虹翼,2,天廻龍の堅殻,5,天廻龍の逆鱗,1,天廻龍の尻尾,1
金色ノ帯,0,1,7,1,7,99,65,128,2,1,3,-6,2,本気,4,闘魂,3,スタミナ,-1,,,,,金獅子の尖角,1,金獅子の黒毛,4,翼蛇竜の上皮,2,獄炎の龍鱗,2
黒子ノ帯,0,2,7,1,7,99,33,81,3,2,4,-5,3,本気,4,闘魂,3,スタミナ,-2,,,,,金獅子の尖角,1,金獅子の黒毛,4,翼蛇竜の上皮,2,獄炎の龍鱗,2
怒天ノ帯,0,1,7,1,7,99,81,134,2,1,4,-7,2,匠,1,本気,3,闘魂,3,スタミナ,-2,,,羅刹の金角,1,金獅子の怒髪,1,金獅子の尖爪,1,黄金の毛,3
心滅ノ帯,0,2,7,1,7,99,41,83,3,2,5,-6,3,装填速度,1,本気,3,闘魂,3,スタミナ,-2,,,羅刹の金角,1,金獅子の怒髪,1,金獅子の尖爪,1,黄金の毛,3
クシャナアンダ,0,1,7,3,7,99,68,131,-2,2,-5,5,-6,匠,2,溜め短縮,2,毒,-2,,,,,鋼龍の堅殻,4,鋼龍の尖爪,2,鋼龍の翼膜,2,獄炎石,1
クシャナアドミ,0,2,7,3,7,99,34,81,-1,3,-4,6,-5,溜め短縮,2,装填数,2,毒,-2,,,,,鋼龍の堅殻,4,鋼龍の尖爪,2,鋼龍の翼膜,2,獄炎石,1
カイザーフォールド,0,1,7,2,7,99,68,131,4,-6,1,-2,-2,細菌学,1,属性解放,2,剣術,3,耐寒,-2,,,獄炎の龍鱗,4,炎王龍のたてがみ,4,獄炎石,2,古龍の血,3
カイザーコート,0,2,7,1,7,99,34,81,5,-5,2,-1,-1,細菌学,1,属性解放,2,装填速度,4,耐寒,-2,,,獄炎の龍鱗,4,炎王龍のたてがみ,4,獄炎石,2,古龍の血,3
残陽・覇【腰当て】,1,1,7,1,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,3,底力,-3,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
東雲・覇【腰当て】,1,2,7,1,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
常磐・覇【腰当て】,2,1,7,1,7,99,64,127,3,2,-4,3,-4,抜刀会心,2,不動,2,達人,3,底力,-3,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
八千代・覇【腰当て】,2,2,7,1,7,99,32,80,4,3,-3,4,-3,装填速度,-3,速射,2,不動,2,貫通弾強化,2,,,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5,勇気の証Ｇ,1
リベリオンコイル,0,1,7,0,8,99,69,132,3,3,-2,-2,-3,怒,3,頑強,1,攻撃,-3,,,,,蛇王龍の鋼皮,5,蛇王龍の尾鱗,4,蛇王龍の鉤爪,2,凶星の破片,6
ライオットコート,0,2,7,0,8,99,35,81,4,4,-1,-1,-2,怒,3,頑強,1,攻撃,-3,,,,,蛇王龍の鋼皮,5,蛇王龍の尾鱗,4,蛇王龍の鉤爪,2,凶星の破片,6
アカムトイッケク,0,1,7,2,7,99,65,128,4,0,-3,2,-5,匠,2,達人,2,聴覚保護,1,斬れ味,-2,,,覇竜の堅殻,5,覇竜の大牙,3,覇竜の尻尾,1,雌火竜の紅玉,1
アカムトイッケタリ,0,2,7,2,7,99,33,81,5,1,-2,3,-4,装填速度,-2,達人,2,聴覚保護,1,装填数,2,,,覇竜の堅殻,5,覇竜の大牙,3,覇竜の尻尾,1,雌火竜の紅玉,1
シルバーソルコイル,0,1,7,2,7,10,81,134,2,-7,-4,0,4,痛撃,2,斬れ味,1,火属性攻撃,5,回復量,-3,,,銀火竜の堅殻,5,火竜の翼,3,火竜の紅玉,2,爆炎袋,3
シルバーソルコート,0,2,7,2,7,10,41,83,3,-6,-3,1,5,痛撃,2,貫通弾強化,2,火属性攻撃,3,回復量,-2,,,銀火竜の堅殻,5,火竜の翼,3,火竜の紅玉,2,爆炎袋,3
ゴールドルナコイル,0,1,7,3,7,10,81,134,2,-4,-7,0,4,運気,3,重撃,2,雷耐性,-2,加護,1,,,金火竜の上鱗,5,雌火竜の紅玉,1,火竜の煌液,3,獄炎石,3
ゴールドルナコート,0,2,7,3,7,10,41,83,3,-3,-6,1,5,運気,3,重撃,1,雷耐性,-2,加護,1,,,金火竜の上鱗,5,雌火竜の紅玉,1,火竜の煌液,3,獄炎石,3
グリードフォールド,0,1,7,0,7,10,64,127,-1,-1,-3,-1,-1,胴系統倍加,1,,,,,,,,,歴戦の漆黒皮,4,恐暴竜の大牙,2,恐暴竜の尻尾,2,古龍骨,2
グリードコート,0,2,7,0,7,10,32,80,0,0,-2,0,0,胴系統倍加,1,,,,,,,,,歴戦の漆黒皮,4,恐暴竜の大牙,2,恐暴竜の尻尾,2,古龍骨,2
エクスゼロコイル,0,1,7,2,8,10,81,134,3,-5,2,-3,1,一心,2,聴覚保護,3,研ぎ師,-2,食事,2,,,大轟竜の堅殻,6,大轟竜の上鱗,5,轟竜のアギト,1,火竜の延髄,1
エクスゼロコート,0,2,7,2,8,10,41,83,4,-4,3,-2,2,一心,2,反動,-2,聴覚保護,3,食事,2,,,大轟竜の堅殻,6,大轟竜の上鱗,5,轟竜のアギト,1,火竜の延髄,1
ドラゴンスパイン,0,1,7,3,8,99,84,136,-3,2,2,-1,-6,痛撃,1,達人,-3,斬れ味,1,,,,,黒龍の甲殻,4,黒龍の鱗,5,黒龍の翼膜,2,火竜の逆鱗,3
ドラゴンスケイル,0,2,7,3,8,99,42,83,-2,3,3,0,-5,痛撃,1,達人,-3,貫通弾強化,1,,,,,黒龍の甲殻,4,黒龍の鱗,5,黒龍の翼膜,2,火竜の逆鱗,3
ミラバルウイング,0,1,7,0,8,10,86,138,2,-1,1,-3,-7,怒,2,防御,-3,斬れ味,3,スタミナ,3,,,黒龍の紅殻,3,黒龍の紅鱗,2,黒龍の紅翼,1,黒龍の紅角,1
ミラバルテイル,0,2,7,0,8,10,43,84,3,0,2,-2,-6,怒,2,防御,-3,スタミナ,3,通常弾強化,3,,,黒龍の紅殻,3,黒龍の紅鱗,2,黒龍の紅翼,1,黒龍の紅角,1
キリンＵフープ,0,1,7,1,8,10,65,128,-3,-3,-1,6,3,属性耐性,2,運気,-3,氷属性攻撃,3,属性攻撃,3,,,キリンの霜尾,2,キリンの氷角,2,キリンの上皮,8,凍結袋,3
キリンＵショルト,0,2,7,1,8,10,33,81,-2,-2,0,7,4,属性耐性,2,運気,-3,氷属性攻撃,3,属性攻撃,3,,,キリンの霜尾,2,キリンの氷角,2,キリンの上皮,8,凍結袋,3
ウカムルイッケク,0,1,7,0,8,99,67,130,-5,0,-3,4,-2,刀匠,3,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,1,崩竜の堅殻,2,竜玉,5,,
ウカムルイッケタリ,0,2,7,0,8,99,34,81,-4,1,-2,5,-1,射手,3,達人,-4,底力,2,耐泥耐雪,1,,,崩竜の削顎,1,崩竜の堅殻,2,竜玉,5,,
金剛【腰当て】,0,1,7,1,8,99,82,136,-2,3,2,2,-2,運気,2,ガード性能,4,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼龍の堅殻,2,マレコガネ,2,,
不動【腰当て】,0,2,7,1,8,99,41,83,0,5,3,3,-1,反動,4,運気,2,火耐性,-2,耐震,2,,,砦蟹の鋏,1,鋼龍の堅殻,2,マレコガネ,2,,
夜叉【腰巻】,0,1,7,1,8,99,68,131,2,2,0,-2,-2,剣術,2,属性耐性,2,底力,-2,加護,3,,,神龍苔,2,神龍木,2,浮岳龍の体液,5,,
修羅【腰巻】,0,2,7,1,8,99,34,81,3,4,2,-1,-1,属性耐性,2,底力,-2,装填数,2,加護,3,,,神龍苔,2,神龍木,2,浮岳龍の体液,5,,
エンプレスフォールド,0,1,7,1,6,99,68,131,4,-2,1,-6,-2,匠,2,達人,2,ガード性能,1,火属性攻撃,2,耐寒,-2,炎妃龍のたてがみ,1,炎妃龍の堅殻,4,蒼火竜の上鱗,4,ユニオン鉱石,4
エンプレスコート,0,2,7,1,6,99,34,81,5,-1,2,-5,-1,達人,2,ガード強化,1,装填数,2,通常弾強化,2,耐寒,-2,炎妃龍のたてがみ,1,炎妃龍の堅殻,4,蒼火竜の上鱗,4,ユニオン鉱石,4
ミヅハ【丸帯】,0,1,7,1,8,99,69,132,-4,3,0,4,-1,属性解放,2,聴覚保護,1,風圧,4,耐暑,-3,,,霞龍の上皮,2,霞龍の尻尾,1,ノヴァクリスタル,1,,
トヨタマ【丸帯】,0,2,7,1,8,99,35,81,-3,4,1,5,0,属性解放,2,聴覚保護,1,風圧,4,耐暑,-3,,,霞龍の上皮,2,霞龍の尻尾,1,ノヴァクリスタル,1,,
ヘリオスコイル,1,1,7,1,8,99,84,136,0,3,-2,1,-5,聴覚保護,3,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
ヘリオスコート,1,2,7,1,8,99,42,83,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
セレネコイル,2,1,7,1,8,99,84,136,0,3,-2,1,-5,聴覚保護,3,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
セレネコート,2,2,7,1,8,99,42,83,1,4,-1,2,-4,聴覚保護,1,重撃,2,水属性攻撃,1,加護,-2,,,大海龍の甲皮,2,神秘の発光体,1,銀火竜の尻尾,1,,
エスカドラマイト,0,1,7,0,8,99,86,138,3,-2,-3,-3,-2,本気,1,属性耐性,3,回避距離,3,属性攻撃,2,気絶,-2,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,炎龍の宝玉,1,,
エスカドラフォルス,0,2,7,0,8,99,43,84,4,-1,-2,-2,-1,本気,1,属性耐性,3,回避距離,3,属性攻撃,2,気絶,-2,煌黒龍の逆鱗,4,煌黒龍の翼膜,1,炎龍の宝玉,1,,
EXレイアフォールド,0,1,7,0,8,10,50,121,3,0,-2,0,-4,頑強,2,匠,3,回復量,4,気力回復,-3,,,希望の証,1,雌火竜の上鱗,4,雌火竜の紅玉,1,火炎袋,3
EXレイアコート,0,2,7,0,8,10,25,79,4,1,-1,1,-3,頑強,2,装填数,3,回復量,4,気力回復,-3,,,希望の証,1,雌火竜の上鱗,4,雌火竜の紅玉,1,火炎袋,3
EXレウスフォールド,0,1,7,3,8,10,57,126,3,0,-2,0,-4,剛撃,1,匠,2,気力回復,-2,狩人,2,,,希望の証,1,火竜の堅殻,5,火竜の紅玉,1,獄炎石,3
EXレウスコート,0,2,7,3,8,10,28,80,4,1,-1,1,-3,剛撃,1,装填数,2,気力回復,-2,狩人,2,,,希望の証,1,火竜の堅殻,5,火竜の紅玉,1,獄炎石,3
EXクシャナアンダ,0,1,7,2,8,99,82,136,-3,3,-6,6,-7,斬れ味,2,溜め短縮,2,毒,-2,,,,,鋼龍チケット,1,鋼龍の翼膜,5,銀火竜の上鱗,6,古龍骨,3
EXクシャナアドミ,0,2,7,2,8,99,41,83,-2,4,-5,7,-6,溜め短縮,2,装填数,2,毒,-2,,,,,鋼龍チケット,1,鋼龍の翼膜,5,銀火竜の上鱗,6,古龍骨,3
EXカイザーコイル,0,1,7,0,8,99,82,136,5,-7,2,-2,-4,属性解放,3,達人,4,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,5,蛇王龍の尾鱗,4,古龍骨,3
EXカイザーコート,0,2,7,0,8,99,41,83,6,-6,3,-1,-3,属性解放,3,達人,4,耐寒,-2,,,,,炎王龍チケット,1,炎王龍の堅殻,5,蛇王龍の尾鱗,4,古龍骨,3
EXレックスフォールド,0,1,7,2,8,99,82,136,3,-1,-5,0,-3,匠,1,攻撃,3,研ぎ師,-2,食いしん坊,3,,,探求者の証,1,轟竜の堅殻,4,覇竜の剛爪,4,竜玉,3
EXレックスコート,0,2,7,2,8,99,41,83,4,0,-4,1,-2,反動,-2,攻撃,3,装填数,1,食いしん坊,3,,,探求者の証,1,轟竜の堅殻,4,覇竜の剛爪,4,竜玉,3
大和【腰当て】,1,1,7,1,8,99,67,130,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
陸奥【腰当て】,1,2,7,1,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,5,貫通弾強化,1,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
日向【腰当て】,2,1,7,1,8,99,67,130,3,1,0,-4,-4,防御,4,達人,2,底力,-2,溜め短縮,2,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
天城【腰当て】,2,2,7,1,8,99,34,81,4,2,1,-3,-3,装填速度,-2,反動,3,防御,5,貫通弾強化,1,,,希望の証,1,豪山龍の上腕甲,4,豪山龍の堅岩殻,6,豪山龍の上紅鱗,5
忍の帯・天,0,1,7,2,8,10,81,134,2,-6,4,-3,2,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,獄炎石,3,銀火竜の上鱗,5
忍の帯・地,0,2,7,2,8,10,41,83,3,-5,5,-2,3,防御,-2,回避性能,2,属性攻撃,2,,,,,希望の証Ｇ,1,勇気の証Ｇ,1,獄炎石,3,銀火竜の上鱗,5
ブルースターコイル,0,1,7,1,1,99,26,116,1,1,1,1,1,闘魂,1,水属性攻撃,3,采配,2,,,,,スタジオパス,1,ギルドチケット,2,火竜の甲殻,3,火竜の骨髄,3
ブルースターコート,0,2,7,1,1,99,13,72,2,2,2,2,2,闘魂,1,水属性攻撃,3,采配,1,,,,,スタジオパス,1,ギルドチケット,2,火竜の甲殻,3,火竜の骨髄,3
キャプテンＪコイル,0,1,7,0,4,99,26,105,-3,-3,-3,-3,-3,剥ぎ取り,4,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,2,蝕龍蟲,2,獄狼竜の昏玉,1
キャプテンＪスカート,0,2,7,0,4,99,13,65,-2,-2,-2,-2,-2,剥ぎ取り,4,運気,2,捕獲,2,加護,-3,,,海賊Ｊチケット,1,獄狼竜の堅殻,2,蝕龍蟲,2,獄狼竜の昏玉,1
伝説Ｊコイル,0,1,7,2,8,99,44,105,-4,-4,-4,-4,-4,強欲,1,匠,2,剥ぎ取り,1,加護,-3,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,3,炎王龍の堅殻,3,炎龍の塵粉,3
伝説Ｊスカート,0,2,7,2,8,99,22,65,-3,-3,-3,-3,-3,強欲,1,剥ぎ取り,1,装填数,2,加護,-3,,,伝説Ｊの海賊帽,1,獄炎の龍鱗,3,炎王龍の堅殻,3,炎龍の塵粉,3
坊屋ベルト,0,1,7,0,4,99,44,116,1,1,1,1,1,攻撃,5,気力回復,4,気配,-4,,,,,鈴蘭最強の証,2,ギルドチケットＳ,2,イーオスの上皮,5,鳥竜玉,3
坊屋バックル,0,2,7,0,4,99,22,72,2,2,2,2,2,攻撃,5,気力回復,4,気配,-4,,,,,鈴蘭最強の証,2,ギルドチケットＳ,2,イーオスの上皮,5,鳥竜玉,3
ユニクロポーチ,0,1,7,2,4,99,44,118,-3,1,0,4,0,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の堅殻,2,黒轟竜の上鱗,3,狂竜結晶の欠片,2
ユニクロポシェット,0,2,7,2,4,99,22,73,-2,2,1,5,1,聴覚保護,2,回避距離,3,食事,-2,耐寒,2,,,ユニクロチケット,1,黒轟竜の堅殻,2,黒轟竜の上鱗,3,狂竜結晶の欠片,2
スタールークコイル,0,1,7,2,4,99,52,120,0,0,0,0,0,闘魂,3,不動,3,乗り,2,,,,,スタジオＧパス,2,金火竜の堅殻,2,蒼火竜の上鱗,2,雌火竜の紅玉,1
スタールークコート,0,2,7,2,4,99,26,73,1,1,1,1,1,闘魂,2,不動,3,乗り,3,,,,,スタジオＧパス,2,金火竜の堅殻,2,蒼火竜の上鱗,2,雌火竜の紅玉,1
ゾディアスコイル,0,1,7,0,4,99,52,122,1,1,1,1,1,胴系統倍加,1,,,,,,,,,冥天の星くず,2,鋼の龍鱗,5,鋼龍の翼膜,2,古龍の血,1
ゾディアスコート,0,2,7,0,4,99,26,73,2,2,2,2,2,胴系統倍加,1,,,,,,,,,冥天の星くず,2,鋼の龍鱗,5,鋼龍の翼膜,2,古龍の血,1
勇者のベルト,0,1,7,0,4,99,52,122,2,2,2,2,2,属性解放,2,採取,3,運気,3,気力回復,-4,,,トライフォース,1,金獅子の尻尾,2,キリンの上皮,3,超電雷光虫,4
勇者のバンド,0,2,7,0,4,99,26,73,3,3,3,3,3,属性解放,2,採取,3,運気,3,気力回復,-4,,,トライフォース,1,金獅子の尻尾,2,キリンの上皮,3,超電雷光虫,4
EXキリンＵフープ,0,1,7,2,7,99,1,134,0,0,1,6,3,属性解放,2,属性耐性,3,運気,-3,属性攻撃,1,,,幻獣チケット,1,キリンの上皮,3,キリンの蒼角,5,ギルドチケットＧ,1
EXキリンＵショルト,0,2,7,2,7,99,1,72,1,1,2,7,4,属性解放,3,属性耐性,2,運気,-3,属性攻撃,1,,,幻獣チケット,1,キリンの上皮,3,キリンの蒼角,5,ギルドチケットＧ,1
EXインゴットコイル,0,1,7,1,5,99,41,116,-2,-2,2,0,0,砲術,3,ガード強化,2,納刀,3,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,18,カワズの殿油,3,ギルドチケットＳ,1
EXインゴットコート,0,2,7,1,5,99,21,78,-1,-1,3,1,1,反動,2,砲術,4,散弾強化,1,気まぐれ,-3,,,蛇と蛙チケット,1,フルクライト鉱石,18,カワズの殿油,3,ギルドチケットＳ,1
EXアーティアコイル,0,1,7,2,8,99,52,123,0,-3,-3,2,3,属性解放,3,ガード強化,3,研ぎ師,-3,,,,,金獅子チケット,1,太古の破片,5,金獅子の尖爪,5,ギルドチケットＧ,1
EXアーティアコート,0,2,7,2,8,99,26,79,1,-2,-2,3,4,装填速度,-3,反動,4,速射,2,,,,,金獅子チケット,1,太古の破片,5,金獅子の尖爪,5,ギルドチケットＧ,1
EXゴアフォールド,0,1,7,2,8,99,58,125,-5,3,-3,2,-2,細菌学,2,匠,2,闘魂,2,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の堅殻,5,黒蝕竜の闇玉,2,ギルドチケットＧ,1
EXゴアコート,0,2,7,2,8,99,29,80,-4,4,-2,3,-1,細菌学,2,闘魂,2,装填数,2,火耐性,-3,,,黒蝕竜チケット,1,天廻龍の堅殻,5,黒蝕竜の闇玉,2,ギルドチケットＧ,1
EXリベリオンコイル,0,1,7,0,8,99,81,134,3,3,-2,-2,-3,怒,3,回避術,1,攻撃,-3,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の尾鱗,6,蛇王龍の鉤爪,4,凶星の破片,2
EXライオットコート,0,2,7,0,8,99,41,83,4,4,-1,-1,-2,怒,3,回避術,1,攻撃,-3,狂撃耐性,1,,,蛇王龍チケット,1,蛇王龍の尾鱗,6,蛇王龍の鉤爪,4,凶星の破片,2
パティシエサロン,0,1,7,2,4,99,58,125,4,2,2,2,-5,効果持続,3,火属性攻撃,1,食欲,2,,,,,ユクモチケット,1,千刃竜の鋭刃鱗,3,化け鮫の上皮,2,お食事券,2
パティシエエプロン,0,2,7,2,4,99,29,80,5,3,3,3,-4,効果持続,3,火属性攻撃,1,食欲,2,,,,,ユクモチケット,1,千刃竜の鋭刃鱗,3,化け鮫の上皮,2,お食事券,2
ブナハＸコイル,0,1,8,1,9,99,72,129,-5,-1,2,-1,3,攻撃,-1,特殊攻撃,2,納刀,2,麻痺,4,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,モンスターの特濃,1,皇帝バッタ,2
ブナハＸコート,0,2,8,1,9,99,38,84,-4,0,3,0,4,攻撃,-1,特殊攻撃,2,納刀,2,麻痺,4,,,飛甲虫の斬羽,2,飛甲虫の堅殻,3,モンスターの特濃,1,皇帝バッタ,2
リノプロＸコイル,0,1,8,1,9,99,70,127,2,-1,-1,-1,1,砲術,4,KO,2,気絶,-2,耐泥耐雪,2,,,草食竜の重骨,1,草食竜の堅殻,1,大地の結晶,3,,
リノプロＸコート,0,2,8,1,9,99,36,82,3,0,0,0,2,砲術,4,KO,2,気絶,-2,耐泥耐雪,3,,,草食竜の重骨,1,草食竜の堅殻,1,大地の結晶,3,,
イーオスＸフォールド,0,1,8,1,9,99,80,135,0,-4,-4,3,3,特殊攻撃,2,毒,5,気絶,-2,,,,,イーオスの厚皮,3,イーオスの上皮,3,ユニオン鉱石,6,劇烈毒袋,2
イーオスＸコート,0,2,8,1,9,99,43,88,1,-3,-3,4,4,特殊攻撃,2,毒,4,気絶,-2,,,,,イーオスの厚皮,3,イーオスの上皮,3,ユニオン鉱石,6,劇烈毒袋,2
ガレオスＸフォールド,0,1,8,1,9,99,74,131,3,0,-2,-3,1,防御,1,千里眼,4,耐暑,3,腹減り,1,気絶,-2,砂竜の厚鱗,5,砂竜の桃ヒレ,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ガレオスＸコート,0,2,8,1,9,99,40,86,4,1,-1,-2,2,防御,1,千里眼,4,耐暑,3,腹減り,1,気絶,-2,砂竜の厚鱗,5,砂竜の桃ヒレ,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ウルクＸフォールド,0,1,8,2,9,99,80,135,-3,2,-1,2,2,回避距離,2,納刀,3,効果持続,2,耐暑,-2,耐寒,2,白兎獣の豪剛毛,3,白兎獣の凍爪,3,重厚な牙,3,皇帝バッタ,6
ウルクＸコート,0,2,8,2,9,99,43,88,-2,3,0,3,3,回避距離,2,納刀,3,効果持続,2,耐暑,-2,耐寒,2,白兎獣の豪剛毛,3,白兎獣の凍爪,3,重厚な牙,3,皇帝バッタ,6
ケチャＸフォールド,0,1,8,1,9,99,74,131,-5,3,-3,0,3,運気,-3,水属性攻撃,2,体術,2,気まぐれ,4,,,奇猿狐の地獄耳,1,奇猿狐の豪剛毛,4,重厚な骨,2,ドスヘラクレス,2
ケチャＸコート,0,2,8,1,9,99,40,86,-4,4,-2,1,4,運気,-3,水属性攻撃,2,体術,2,気まぐれ,4,,,奇猿狐の地獄耳,1,奇猿狐の豪剛毛,4,重厚な骨,2,ドスヘラクレス,2
ケチャＺフォールド,0,1,8,1,9,99,76,133,3,-5,-2,-3,3,斬れ味,2,対防御DOWN,2,火属性攻撃,1,水耐性,-3,体術,3,白猿狐の地獄耳,1,白猿狐の豪剛毛,4,重厚な骨,2,ドスヘラクレス,2
ケチャＺコート,0,2,8,1,9,99,41,87,4,-4,-1,-2,4,反動,2,対防御DOWN,2,火属性攻撃,1,水耐性,-3,体術,3,白猿狐の地獄耳,1,白猿狐の豪剛毛,4,重厚な骨,2,ドスヘラクレス,2
コンガＸフォールド,0,1,8,1,9,99,74,131,-4,1,1,-1,3,細菌学,1,特殊攻撃,2,食いしん坊,3,腹減り,-2,茸食,4,桃毛獣の豪剛毛,3,堅牢な牙獣牙,3,堅牢な鳥竜骨,2,堅竜骨,2
コンガＸコート,0,2,8,1,9,99,40,86,-3,2,2,0,4,細菌学,1,特殊攻撃,2,食いしん坊,3,腹減り,-2,茸食,4,桃毛獣の豪剛毛,3,堅牢な牙獣牙,3,堅牢な鳥竜骨,2,堅竜骨,2
コンガＺフォールド,0,1,8,2,9,99,76,133,1,0,0,-4,3,痛撃,1,底力,2,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,3,堅牢な牙獣牙,3,鋭利な爪,4,堅竜骨,2
